Timestamp,tyre_wear_rear_left,tyre_wear_rear_right,tyre_wear_front_left,tyre_wear_front_right,fuel_in_tank,actual_tyre_compound,visual_tyre_compound,tyres_age_laps,ers_store_energy,tyre_surface_temp_rear_left,tyre_surface_temp_rear_right,tyre_surface_temp_front_left,tyre_surface_temp_front_right,tyre_inner_temp_rear_left,tyre_inner_temp_rear_right,tyre_inner_temp_front_left,tyre_inner_temp_front_right,tyre_pressure_rear_left,tyre_pressure_rear_right,tyre_pressure_front_left,tyre_pressure_front_right,lap_distance,last_lap_ms,sector_1_ms,sector_2_ms,delta_in_front_ms,delta_leader_ms,car_position,current_lap,num_pit_stops,pit_timer_active,pit_timer_ms,track_temp,air_temp,total_laps,pit_rejoin_position,starting_position,finishing_position,fastest_lap,dnf,penalties_time
0,0,0,0,0,25.975,20,18,0,4000000,61,61,63,63,101,101,102,102,20.112,20.112,22.355,22.355,123.946,0,0,0,0,0,16,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
0.346215,0,0,0,0,25.974,20,18,0,4000000,61,61,63,63,101,101,102,102,20.095,20.095,22.341,22.341,123.946,0,0,0,0,0,16,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
0.84210014,0.053,0.053,0,0,25.971,20,18,0,4000000,93,93,62,62,100,100,102,102,20.083,20.083,22.323,22.323,124.982,0,0,0,0,0,16,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
1.3464237,0.057,0.058,0,0,25.968,20,18,0,4000000,86,86,63,63,100,100,101,101,20.076,20.076,22.306,22.306,128.039,0,0,0,0,0,16,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
1.8426671,0.063,0.063,0,0,25.964,20,18,0,4000000,81,81,63,63,100,100,101,101,20.067,20.067,22.289,22.289,133.198,0,0,0,0,0,16,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
2.3418577,0.073,0.074,0,0,25.958,20,18,0,4000000,81,81,64,64,100,100,101,101,20.055,20.056,22.272,22.272,140.612,0,0,0,0,0,16,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
2.8426492,0.095,0.098,0,0,25.951,20,18,0,4000000,85,86,65,65,100,100,100,100,20.046,20.046,22.256,22.256,150.485,0,0,0,0,0,16,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
3.340836,0.114,0.116,0,0,25.943,20,18,0,4000000,84,84,66,66,100,100,100,100,20.037,20.038,22.241,22.241,162.329,0,0,0,0,0,16,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
3.8385582,0.122,0.125,0,0,25.934,20,18,0,3999974,77,77,66,66,99,99,100,100,20.026,20.027,22.226,22.226,177.102,0,0,0,0,0,16,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
4.331145,0.144,0.147,0,0,25.922,20,18,0,4000000,80,80,67,67,99,99,100,100,20.014,20.015,22.211,22.211,194.44,0,0,0,0,0,16,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
4.8452315,0.175,0.18,0,0,25.91,20,18,0,3999285.2,81,81,68,68,99,99,99,99,20.004,20.005,22.196,22.196,215.411,0,0,0,367,0,16,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
5.33824,0.188,0.192,0,0,25.897,20,18,0,3995155.5,75,75,68,68,99,99,99,99,19.992,19.993,22.182,22.182,237.738,0,0,0,367,0,16,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
5.844349,0.199,0.204,0,0,25.882,20,18,0,3989430.8,72,72,68,69,98,99,99,99,19.978,19.979,22.168,22.168,264.432,0,0,0,367,0,16,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
6.3411145,0.209,0.214,0.001,0,25.87,20,18,0,3988729.8,71,72,69,69,98,98,99,99,19.964,19.965,22.155,22.155,291.574,0,0,0,217,4883,16,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
6.8462043,0.218,0.223,0.002,0.001,25.857,20,18,0,3986356.5,71,71,70,69,98,98,98,98,19.949,19.95,22.141,22.141,322.761,0,0,0,200,2850,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
7.34294,0.237,0.239,0.012,0.012,25.843,20,18,0,3978031.2,73,72,71,70,98,98,98,98,19.935,19.936,22.129,22.128,354.545,0,0,0,200,2850,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
7.8444896,0.245,0.248,0.014,0.013,25.829,20,18,0,3969391.2,71,72,70,70,97,97,98,98,19.921,19.922,22.116,22.116,387.933,0,0,0,167,2133,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
8.3428335,0.252,0.257,0.015,0.014,25.816,20,18,0,3966136.2,71,71,70,70,97,97,98,98,19.907,19.908,22.103,22.103,422.836,0,0,0,167,2133,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
8.846742,0.258,0.263,0.015,0.014,25.803,20,18,0,3957496.2,71,71,70,70,97,97,98,98,19.892,19.894,22.09,22.09,458.851,0,0,0,100,1833,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
9.343425,0.264,0.269,0.015,0.014,25.789,20,18,0,3948856.2,71,71,70,70,97,97,97,97,19.878,19.88,22.077,22.078,496.023,0,0,0,84,1684,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
9.846992,0.27,0.275,0.015,0.014,25.775,20,18,0,3940216.2,71,71,70,70,96,96,97,97,19.864,19.866,22.065,22.065,534.259,0,0,0,84,1600,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
10.3436985,0.276,0.281,0.015,0.014,25.761,20,18,0,3931576.2,71,71,70,70,96,96,97,97,19.851,19.852,22.052,22.053,573.462,0,0,0,83,1600,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
10.842409,0.288,0.293,0.028,0.028,25.753,20,18,0,3946548.5,72,72,74,73,96,96,97,97,19.839,19.841,22.044,22.044,612.018,0,0,0,84,1600,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
11.344775,0.319,0.318,0.058,0.061,25.751,20,18,0,3975386,77,76,78,78,96,96,97,97,19.837,19.838,22.047,22.046,642.808,0,0,0,84,1517,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
11.846605,0.339,0.334,0.066,0.069,25.75,20,18,0,3999254,75,74,73,73,96,96,97,97,19.84,19.841,22.052,22.052,665.983,0,0,0,100,1517,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
12.345662,0.352,0.353,0.071,0.074,25.749,20,18,0,4000000,74,76,71,72,96,96,97,97,19.844,19.845,22.057,22.057,683.384,0,0,0,100,1517,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
12.842756,0.356,0.357,0.072,0.076,25.749,20,18,0,4000000,71,72,70,70,96,96,97,97,19.847,19.849,22.062,22.062,696.453,0,0,0,100,1650,14,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
13.345961,0.358,0.359,0.073,0.077,25.749,20,18,0,4000000,69,70,69,69,96,96,97,97,19.849,19.852,22.066,22.066,706.688,0,0,0,50,1650,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
13.842951,0.359,0.36,0.074,0.077,25.748,20,18,0,4000000,68,68,68,68,96,96,97,97,19.851,19.854,22.07,22.07,715.504,0,0,0,50,1650,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
14.3444195,0.361,0.362,0.076,0.079,25.748,20,18,0,4000000,68,67,69,68,96,96,97,97,19.852,19.855,22.073,22.073,723.866,0,0,0,50,1650,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
14.841898,0.365,0.364,0.079,0.083,25.748,20,18,0,4000000,69,67,70,68,96,96,97,97,19.854,19.856,22.076,22.076,731.766,0,0,0,50,1650,14,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
15.341918,0.367,0.366,0.081,0.084,25.748,20,18,0,4000000,68,68,70,67,96,96,97,97,19.855,19.857,22.08,22.078,742.56,0,0,0,50,2250,14,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
15.841736,0.369,0.368,0.084,0.087,25.746,20,18,0,4000000,68,67,70,68,96,96,97,97,19.857,19.858,22.083,22.081,755.233,0,0,0,366,2250,14,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
16.34575,0.372,0.37,0.086,0.089,25.744,20,18,0,4000000,69,67,70,68,96,96,98,97,19.858,19.859,22.086,22.083,763.039,0,0,0,366,3183,14,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
16.843693,0.376,0.374,0.089,0.091,25.741,20,18,0,4000000,70,68,70,68,96,96,98,98,19.86,19.859,22.089,22.085,770.875,0,0,0,366,3183,14,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
17.347399,0.388,0.39,0.089,0.092,25.734,20,18,0,4000000,75,76,69,67,96,96,98,98,19.862,19.862,22.092,22.087,780.625,0,0,0,366,3183,14,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
17.84337,0.405,0.411,0.089,0.092,25.726,20,18,0,4000000,78,80,67,67,96,96,98,98,19.868,19.868,22.093,22.088,792.792,0,0,0,366,3183,14,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
18.344341,0.419,0.426,0.09,0.093,25.717,20,18,0,4000000,77,78,67,68,97,97,98,98,19.873,19.874,22.094,22.089,807.53,0,0,0,550,3183,14,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
18.8464,0.429,0.437,0.095,0.099,25.708,20,18,0,4000000,74,75,68,71,97,97,98,98,19.877,19.878,22.094,22.09,824.58,0,0,0,0,3183,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
19.340342,0.437,0.448,0.104,0.109,25.7,20,18,0,3999953.8,72,75,71,74,97,97,98,98,19.88,19.882,22.095,22.092,844.725,0,0,0,0,3483,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
19.844273,0.45,0.465,0.116,0.122,25.692,20,18,0,4000000,72,76,72,74,97,97,98,98,19.882,19.885,22.097,22.095,867.217,0,0,0,0,3483,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
20.342821,0.462,0.48,0.126,0.132,25.682,20,18,0,4000000,73,77,72,74,97,97,98,98,19.883,19.888,22.098,22.097,887.726,0,0,0,0,3600,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
20.841042,0.476,0.496,0.128,0.134,25.67,20,18,0,3997643.2,74,75,69,71,97,97,98,98,19.885,19.891,22.098,22.098,909.839,0,0,0,0,3600,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
21.345913,0.492,0.516,0.129,0.135,25.657,20,18,0,3997804.2,74,73,68,68,97,97,98,98,19.887,19.893,22.097,22.097,936.486,0,0,0,66,3600,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
21.842056,0.519,0.543,0.138,0.14,25.643,20,18,0,3984686.2,75,77,72,67,97,97,98,98,19.889,19.895,22.095,22.095,965.932,0,0,0,66,3667,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
22.343851,0.55,0.572,0.151,0.153,25.629,20,18,0,3936918.2,77,75,73,71,97,97,98,98,19.892,19.898,22.094,22.093,995.642,0,0,0,67,3700,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
22.847267,0.568,0.587,0.156,0.159,25.617,20,18,0,3888541,74,72,71,70,97,97,98,98,19.893,19.898,22.093,22.091,1026.807,0,0,0,67,3700,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
23.344004,0.581,0.598,0.157,0.161,25.603,20,18,0,3830979,72,71,70,69,97,97,98,98,19.893,19.897,22.09,22.088,1059.998,0,0,0,67,3700,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
23.84364,0.59,0.608,0.158,0.161,25.589,20,18,0,3773364,71,71,69,69,97,97,98,98,19.892,19.896,22.086,22.084,1095.045,0,0,0,83,3700,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
24.342552,0.601,0.617,0.16,0.164,25.576,20,18,0,3721396.8,72,71,71,70,97,97,97,97,19.89,19.894,22.082,22.08,1131.582,0,0,0,100,3700,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
24.845942,0.61,0.626,0.16,0.164,25.562,20,18,0,3663781.8,71,72,70,70,97,97,97,97,19.888,19.892,22.078,22.075,1169.489,0,0,0,100,3700,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
25.342953,0.618,0.635,0.161,0.164,25.549,20,18,0,3606166.8,71,72,70,70,97,97,97,97,19.886,19.889,22.073,22.071,1208.752,0,0,0,116,3700,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
25.842121,0.624,0.642,0.161,0.164,25.536,20,18,0,3575190.5,71,71,70,70,97,97,97,97,19.883,19.887,22.068,22.065,1249.119,0,0,0,133,3700,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
26.3442,0.63,0.649,0.162,0.165,25.522,20,18,0,3566550.5,71,72,70,70,97,97,97,97,19.88,19.884,22.062,22.06,1290.138,0,0,0,150,3667,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
26.845413,0.635,0.656,0.163,0.165,25.508,20,18,0,3557910.5,71,72,70,70,97,97,97,97,19.876,19.88,22.056,22.054,1331.739,0,0,0,150,3667,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
27.34251,0.641,0.661,0.163,0.165,25.494,20,18,0,3549270.5,72,71,70,70,97,97,97,97,19.872,19.877,22.049,22.047,1373.894,0,0,0,150,3650,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
27.846088,0.659,0.679,0.187,0.19,25.49,20,18,0,3580917.5,72,72,74,74,97,97,97,97,19.872,19.876,22.05,22.048,1412.075,0,0,0,167,3650,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
28.343607,0.668,0.688,0.192,0.195,25.49,20,18,0,3612026,70,71,71,71,97,97,97,97,19.875,19.879,22.054,22.052,1443,0,0,0,167,3650,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
28.844233,0.675,0.695,0.196,0.198,25.489,20,18,0,3638732.8,70,70,70,70,97,97,97,97,19.878,19.882,22.058,22.055,1468.969,0,0,0,217,3883,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
29.344023,0.68,0.699,0.202,0.204,25.488,20,18,0,3662952.2,71,69,72,71,97,97,97,97,19.881,19.885,22.062,22.059,1490.984,0,0,0,217,3883,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
29.847076,0.692,0.708,0.214,0.215,25.488,20,18,0,3683861.2,73,70,75,73,97,97,97,97,19.886,19.889,22.067,22.064,1508.995,0,0,0,217,3883,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
30.341764,0.701,0.715,0.221,0.223,25.488,20,18,0,3700327.5,73,70,74,73,97,97,97,97,19.892,19.893,22.074,22.069,1523.226,0,0,0,283,3883,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
30.845823,0.71,0.722,0.239,0.237,25.485,20,18,0,3707473,74,71,79,75,97,97,97,97,19.898,19.897,22.08,22.075,1541.104,0,0,0,283,3883,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
31.343534,0.725,0.734,0.264,0.253,25.482,20,18,0,3714291,77,73,84,77,97,97,98,97,19.904,19.902,22.088,22.081,1558.972,0,0,0,283,4050,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
31.847427,0.737,0.743,0.277,0.263,25.477,20,18,0,3721286.2,76,73,81,75,97,97,98,98,19.911,19.907,22.096,22.086,1573.537,0,0,0,100,4450,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
32.345993,0.747,0.751,0.286,0.27,25.471,20,18,0,3728569,75,72,77,73,97,97,98,98,19.916,19.911,22.103,22.09,1588.709,0,0,0,100,4450,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
32.842358,0.761,0.764,0.292,0.276,25.462,20,18,0,3736182.8,76,73,75,71,97,97,98,98,19.922,19.915,22.107,22.093,1604.37,0,0,0,100,4450,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
33.343067,0.775,0.779,0.297,0.281,25.451,20,18,0,3743984.2,76,74,72,70,98,97,98,98,19.928,19.92,22.11,22.095,1622.942,0,0,0,217,4450,15,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
33.842636,0.792,0.795,0.298,0.282,25.439,20,18,0,3750103,76,75,71,69,98,97,98,98,19.933,19.924,22.111,22.096,1644.443,0,0,0,217,4450,14,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
34.342968,0.815,0.815,0.298,0.283,25.425,20,18,0,3746954.8,77,76,69,68,98,98,98,98,19.937,19.929,22.112,22.096,1668.379,0,0,0,284,4584,14,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
34.838646,0.836,0.833,0.298,0.283,25.413,20,18,0,3747445,74,73,68,68,98,98,98,98,19.94,19.933,22.111,22.095,1693.927,0,0,0,284,4584,14,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
35.343155,0.847,0.845,0.299,0.283,25.399,20,18,0,3740492.5,72,72,69,70,98,98,98,98,19.943,19.935,22.11,22.094,1723.339,0,0,0,266,4600,14,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
35.843754,0.859,0.86,0.307,0.29,25.386,20,18,0,3738302,72,74,71,72,98,98,98,98,19.944,19.937,22.109,22.094,1753.754,0,0,0,266,4600,14,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
36.344917,0.874,0.879,0.319,0.302,25.372,20,18,0,3729891.8,72,75,72,73,98,98,98,98,19.945,19.94,22.108,22.093,1785.825,0,0,0,283,4633,14,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
36.844128,0.9,0.911,0.346,0.33,25.359,20,18,0,3721251.8,75,79,76,78,98,98,98,98,19.947,19.943,22.107,22.093,1820.006,0,36611,0,300,4633,14,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
37.34332,0.925,0.935,0.371,0.354,25.356,20,18,0,3748915.5,76,74,79,77,98,98,98,98,19.949,19.946,22.108,22.094,1852.914,0,36611,0,300,4667,14,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
37.842648,0.965,0.965,0.441,0.41,25.355,20,18,0,3762890.2,81,76,92,84,98,98,98,98,19.955,19.95,22.115,22.099,1880.171,0,36611,0,333,4700,14,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
38.343674,1.002,0.992,0.506,0.465,25.35,20,18,0,3769691.5,83,76,93,88,98,98,98,98,19.961,19.954,22.123,22.105,1909.03,0,36611,0,333,4700,14,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
38.84578,1.051,1.025,0.573,0.529,25.343,20,18,0,3776126,85,77,92,88,98,98,98,98,19.969,19.958,22.132,22.112,1938.136,0,36611,0,383,4767,14,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
39.34663,1.081,1.047,0.605,0.556,25.334,20,18,0,3781577.2,79,74,81,78,98,98,98,98,19.975,19.96,22.137,22.116,1964.741,0,36611,0,383,4767,14,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
39.84539,1.094,1.059,0.613,0.565,25.323,20,18,0,3786089.5,73,72,72,74,98,98,98,98,19.977,19.961,22.137,22.115,1992.157,0,36611,0,350,4767,14,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
40.342464,1.123,1.094,0.655,0.62,25.313,20,18,0,3791367.5,77,80,81,89,99,98,98,98,19.978,19.964,22.137,22.117,2021.993,0,36611,0,350,4816,14,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
40.84347,1.157,1.136,0.715,0.699,25.303,20,18,0,3796693,78,82,85,93,99,98,98,98,19.981,19.968,22.14,22.123,2051.868,0,36611,0,350,4816,14,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
41.345047,1.192,1.181,0.759,0.753,25.292,20,18,0,3801250,78,82,80,86,99,98,98,98,19.983,19.972,22.142,22.128,2080.142,0,36611,0,350,4816,14,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
41.843884,1.215,1.207,0.772,0.766,25.278,20,18,0,3793727.2,73,75,72,74,99,98,98,98,19.984,19.975,22.14,22.128,2110.068,0,36611,0,400,4816,14,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
42.340946,1.232,1.226,0.781,0.772,25.266,20,18,0,3791300,72,75,72,71,99,98,98,98,19.984,19.976,22.136,22.126,2140.684,0,36611,0,467,5000,14,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
42.84351,1.246,1.241,0.801,0.79,25.256,20,18,0,3801963.2,73,74,77,77,99,98,98,98,19.983,19.976,22.134,22.124,2173.44,0,36611,0,467,5000,14,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
43.34224,1.261,1.256,0.819,0.808,25.255,20,18,0,3827797.5,73,73,75,75,99,99,98,98,19.985,19.979,22.139,22.128,2198.022,0,36611,0,467,5000,14,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
43.843132,1.266,1.26,0.821,0.811,25.255,20,18,0,3850315.2,70,70,72,71,99,99,99,98,19.988,19.981,22.143,22.132,2217.595,0,36611,0,450,5050,14,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
44.339878,1.268,1.261,0.822,0.812,25.255,20,18,0,3869015.8,69,68,70,70,99,99,99,98,19.99,19.983,22.146,22.135,2233.899,0,36611,0,450,5050,14,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
44.841892,1.27,1.263,0.824,0.814,25.255,20,18,0,3885790.2,68,67,70,69,99,99,99,98,19.991,19.984,22.149,22.138,2248.799,0,36611,0,450,5333,14,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
45.341927,1.275,1.266,0.835,0.823,25.254,20,18,0,3898718.2,70,68,75,72,99,99,99,98,19.993,19.985,22.152,22.141,2260.457,0,36611,0,450,5333,13,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
45.8448,1.283,1.272,0.86,0.839,25.254,20,18,0,3907094.8,72,70,84,77,99,99,99,99,19.996,19.987,22.159,22.145,2270.987,0,36611,0,516,5333,13,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
46.342133,1.29,1.279,0.882,0.852,25.252,20,18,0,3912903.8,73,71,88,78,99,99,99,99,20,19.989,22.168,22.15,2284.594,0,36611,0,516,5333,13,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
46.844154,1.299,1.286,0.888,0.857,25.247,20,18,0,3919261.2,75,72,82,75,99,99,99,99,20.003,19.992,22.177,22.155,2298.49,0,36611,0,516,5617,13,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
47.34607,1.307,1.295,0.891,0.861,25.241,20,18,0,3926653.2,75,73,77,72,99,99,99,99,20.008,19.995,22.182,22.158,2311.374,0,36611,0,516,5617,13,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
47.840847,1.323,1.311,0.895,0.864,25.232,20,18,0,3935026.5,78,77,74,71,99,99,99,99,20.012,19.999,22.186,22.16,2324.439,0,36611,0,283,5617,13,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
48.344315,1.333,1.322,0.898,0.867,25.222,20,18,0,3944540.8,76,75,72,69,99,99,99,99,20.017,20.003,22.188,22.162,2340.4,0,36611,0,283,5700,13,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
48.842564,1.348,1.338,0.9,0.869,25.211,20,18,0,3958043.2,76,76,70,68,99,99,99,99,20.021,20.007,22.189,22.162,2358.581,0,36611,0,283,5700,13,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
49.34418,1.37,1.36,0.9,0.87,25.199,20,18,0,3962416,77,77,69,68,99,99,99,99,20.025,20.011,22.188,22.161,2379.684,0,36611,0,317,5700,13,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
49.840794,1.384,1.376,0.901,0.87,25.185,20,18,0,3958097.5,75,74,69,69,99,99,99,99,20.028,20.014,22.187,22.16,2402.639,0,36611,0,317,5700,13,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
50.344017,1.396,1.388,0.901,0.871,25.172,20,18,0,3957811.2,73,72,68,69,99,99,99,99,20.03,20.016,22.186,22.159,2429.745,0,36611,0,266,5700,13,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
51.3447,1.413,1.406,0.901,0.871,25.145,20,18,0,3948811.2,71,71,69,69,99,99,99,99,20.03,20.016,22.181,22.154,2488.495,0,36611,0,233,5700,13,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
51.841946,1.42,1.414,0.901,0.871,25.132,20,18,0,3940372.8,70,71,69,69,99,99,99,99,20.03,20.016,22.178,22.152,2520.525,0,36611,0,233,5700,13,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
52.342735,1.429,1.425,0.904,0.874,25.118,20,18,0,3931732.8,70,72,69,70,99,99,99,99,20.028,20.015,22.174,22.149,2554.244,0,36611,0,250,5700,13,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
52.845688,1.439,1.438,0.914,0.882,25.105,20,18,0,3928368.8,71,73,72,73,99,99,99,99,20.027,20.014,22.171,22.145,2589.254,0,36611,0,283,5750,13,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
53.343525,1.474,1.481,0.955,0.926,25.098,20,18,0,3942898,77,80,78,81,99,99,99,99,20.027,20.016,22.17,22.146,2623.315,0,36611,0,283,5750,13,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
53.844902,1.495,1.508,0.978,0.948,25.096,20,18,0,3970636.5,73,75,75,77,99,99,99,99,20.03,20.02,22.173,22.15,2652.894,0,36611,0,300,5750,13,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
54.342106,1.508,1.523,0.989,0.958,25.095,20,18,0,3994740.5,72,74,74,75,100,99,99,99,20.033,20.025,22.177,22.155,2676.446,0,36611,0,300,5883,13,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
54.8439,1.515,1.531,0.996,0.964,25.095,20,18,0,4000000,70,72,72,74,100,99,99,99,20.036,20.029,22.181,22.159,2694.202,0,36611,0,300,5883,13,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
55.345795,1.518,1.536,1.001,0.968,25.095,20,18,0,4000000,70,70,71,74,100,100,99,99,20.039,20.032,22.184,22.163,2708.892,0,36611,0,333,5883,13,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
55.842247,1.524,1.548,1.005,0.975,25.095,20,18,0,4000000,70,74,71,74,100,100,99,99,20.041,20.034,22.187,22.167,2722.008,0,36611,0,333,5883,13,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
56.339046,1.53,1.559,1.013,0.985,25.095,20,18,0,4000000,70,76,73,77,100,100,99,99,20.044,20.039,22.19,22.171,2732.817,0,36611,0,333,6200,13,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
56.84504,1.537,1.568,1.031,1.015,25.095,20,18,0,4000000,71,75,78,87,100,100,99,99,20.046,20.044,22.194,22.179,2742.847,0,36611,0,334,6200,13,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
57.344074,1.544,1.575,1.047,1.041,25.093,20,18,0,4000000,72,75,80,91,100,100,99,99,20.049,20.049,22.2,22.189,2763.114,0,36611,0,334,6200,13,1,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
