Timestamp,tyre_wear_rear_left,tyre_wear_rear_right,tyre_wear_front_left,tyre_wear_front_right,fuel_in_tank,actual_tyre_compound,visual_tyre_compound,tyres_age_laps,ers_store_energy,tyre_surface_temp_rear_left,tyre_surface_temp_rear_right,tyre_surface_temp_front_left,tyre_surface_temp_front_right,tyre_inner_temp_rear_left,tyre_inner_temp_rear_right,tyre_inner_temp_front_left,tyre_inner_temp_front_right,tyre_pressure_rear_left,tyre_pressure_rear_right,tyre_pressure_front_left,tyre_pressure_front_right,lap_distance,last_lap_ms,sector_1_ms,sector_2_ms,delta_in_front_ms,delta_leader_ms,car_position,current_lap,num_pit_stops,pit_timer_active,pit_timer_ms,track_temp,air_temp,total_laps,pit_rejoin_position,starting_position,finishing_position,dnf,penalties_time,fastest_lap
0,0,0,0,0,25.773,19,17,0,4000000,58,58,60,60,98,98,99,99,20.082,20.082,22.331,22.331,211.868,0,0,0,0,0,5,1,0,0,0,27,22,14,20,5,1,FALSE,0,FALSE
0.006473143,0,0,0,0,25.773,19,17,0,4000000,58,58,60,60,98,98,99,99,20.078,20.078,22.328,22.328,211.868,0,0,0,0,0,5,1,0,0,0,27,22,14,20,5,1,FALSE,0,FALSE
0.5068938,0.028,0.028,0,0,25.77,19,17,0,4000000,75,75,60,60,98,98,99,99,20.059,20.059,22.31,22.31,212.034,0,0,0,0,0,5,1,0,0,0,27,22,14,20,5,1,FALSE,0,FALSE
1.0064033,0.055,0.056,0,0,25.768,19,17,0,4000000,84,84,60,60,97,97,99,99,20.051,20.051,22.293,22.293,213.926,0,0,0,0,0,5,1,0,0,0,27,22,14,20,5,1,FALSE,0,FALSE
1.5044353,0.063,0.063,0,0,25.765,19,17,0,4000000,81,81,60,60,97,97,98,98,20.042,20.042,22.276,22.276,217.878,0,0,0,0,0,5,1,0,0,0,27,22,14,20,5,1,FALSE,0,FALSE
2.0079114,0.071,0.072,0,0,25.76,19,17,0,4000000,79,79,61,61,97,97,98,98,20.031,20.032,22.259,22.259,224.051,0,0,0,0,0,5,1,0,0,0,27,22,14,20,5,1,FALSE,0,FALSE
2.5019963,0.109,0.109,0,0,25.752,19,17,0,4000000,91,90,62,62,97,97,98,98,20.023,20.024,22.242,22.242,232.575,0,0,0,0,0,5,1,0,0,0,27,22,14,20,5,1,FALSE,0,FALSE
3.006032,0.169,0.17,0,0,25.743,19,17,0,4000000,104,104,63,63,97,97,97,97,20.023,20.023,22.227,22.227,243.464,0,0,0,0,1350,5,1,0,0,0,27,22,14,20,5,1,FALSE,0,FALSE
3.5067618,0.213,0.215,0,0,25.735,19,17,0,4000000,98,98,64,64,97,97,97,97,20.025,20.025,22.211,22.211,256.791,0,0,0,0,1350,5,1,0,0,0,27,22,14,20,5,1,FALSE,0,FALSE
4.0057273,0.254,0.256,0,0,25.723,19,17,0,3999789.8,94,94,65,65,97,97,97,97,20.021,20.022,22.197,22.197,272.811,0,0,0,1350,1350,5,1,0,0,0,27,22,14,20,5,1,FALSE,0,FALSE
4.5037875,0.324,0.326,0,0,25.711,19,17,0,3994059.2,95,95,65,65,97,97,97,97,20.021,20.021,22.182,22.182,291.659,0,0,0,1350,1350,5,1,0,0,0,27,22,14,20,5,1,FALSE,0,FALSE
5.000266,0.346,0.348,0,0,25.698,19,17,0,3969730.5,79,79,66,66,97,97,96,96,20.014,20.014,22.168,22.168,313.45,0,0,0,1350,1183,5,1,0,0,0,27,22,14,20,5,1,FALSE,0,FALSE
