Timestamp,tyre_wear_rear_left,tyre_wear_rear_right,tyre_wear_front_left,tyre_wear_front_right,fuel_in_tank,actual_tyre_compound,visual_tyre_compound,tyres_age_laps,ers_store_energy,tyre_surface_temp_rear_left,tyre_surface_temp_rear_right,tyre_surface_temp_front_left,tyre_surface_temp_front_right,tyre_inner_temp_rear_left,tyre_inner_temp_rear_right,tyre_inner_temp_front_left,tyre_inner_temp_front_right,tyre_pressure_rear_left,tyre_pressure_rear_right,tyre_pressure_front_left,tyre_pressure_front_right,lap_distance,last_lap_ms,sector_1_ms,sector_2_ms,delta_in_front_ms,delta_leader_ms,car_position,current_lap,num_pit_stops,pit_timer_active,pit_timer_ms,track_temp,air_temp,total_laps,pit_rejoin_position,starting_position,finishing_position,fastest_lap,dnf,penalties_time
12.739025,0.3,0.289,0.049,0.058,25.672,19,17,0,4000000,67,67,67,67,94,94,95,95,19.846,19.846,22.088,22.087,689.443,0,0,0,184,1766,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
13.246168,0.302,0.29,0.05,0.058,25.672,19,17,0,4000000,66,66,67,66,94,94,95,95,19.848,19.848,22.091,22.091,699.581,0,0,0,65519,1766,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
13.742964,0.303,0.292,0.051,0.061,25.671,19,17,0,4000000,65,65,66,66,94,94,95,95,19.849,19.849,22.094,22.093,708.993,0,0,0,65519,1766,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
14.249265,0.304,0.293,0.051,0.061,25.67,19,17,0,4000000,65,65,66,66,94,94,95,95,19.85,19.85,22.096,22.096,717.032,0,0,0,65519,1766,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
14.746033,0.306,0.294,0.053,0.063,25.669,19,17,0,4000000,65,64,66,65,94,94,95,95,19.851,19.851,22.099,22.098,724.346,0,0,0,65519,1766,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
15.247701,0.308,0.296,0.057,0.065,25.668,19,17,0,4000000,65,65,67,66,94,94,95,95,19.852,19.851,22.101,22.1,730.979,0,0,0,65519,2633,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
15.7467,0.312,0.301,0.059,0.067,25.665,19,17,0,4000000,67,66,68,65,94,94,95,95,19.853,19.852,22.104,22.102,738.956,0,0,0,65519,2633,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
16.24667,0.318,0.305,0.066,0.073,25.661,19,17,0,4000000,68,67,70,67,94,94,95,95,19.854,19.853,22.107,22.104,752.837,0,0,0,550,2633,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
16.742939,0.324,0.311,0.079,0.081,25.659,19,17,0,4000000,69,68,74,69,94,94,96,95,19.857,19.855,22.111,22.106,763.076,0,0,0,550,2633,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
17.24518,0.332,0.318,0.083,0.085,25.655,19,17,0,4000000,71,69,73,68,94,94,96,95,19.859,19.857,22.116,22.108,772.933,0,0,0,550,3734,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
17.747862,0.341,0.331,0.084,0.086,25.647,19,17,0,4000000,72,72,69,67,94,94,96,95,19.863,19.86,22.119,22.11,784.854,0,0,0,550,3734,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
18.244131,0.353,0.347,0.085,0.087,25.639,19,17,0,4000000,73,74,67,67,94,94,96,96,19.866,19.864,22.12,22.111,799.3,0,0,0,550,3734,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
18.743275,0.36,0.355,0.087,0.09,25.63,19,17,0,4000000,70,71,66,68,94,94,96,96,19.869,19.867,22.121,22.112,816.027,0,0,0,617,3734,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
19.245451,0.362,0.36,0.093,0.096,25.626,19,17,0,4000000,68,69,68,70,94,94,96,96,19.871,19.869,22.121,22.113,833.829,0,0,0,617,3716,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
19.746216,0.375,0.377,0.109,0.115,25.621,19,17,0,4000000,71,75,73,76,94,94,96,96,19.872,19.872,22.123,22.116,857.832,0,0,0,617,3716,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
20.249163,0.389,0.393,0.116,0.122,25.612,19,17,0,4000000,71,75,70,72,94,94,96,96,19.875,19.877,22.124,22.118,875.783,0,0,0,83,3716,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
20.748377,0.407,0.411,0.12,0.125,25.6,19,17,0,3999769,73,75,69,69,94,94,96,96,19.877,19.881,22.125,22.119,895.83,0,0,0,83,3866,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
21.247267,0.428,0.431,0.121,0.126,25.587,19,17,0,3995767,73,74,67,67,94,94,96,96,19.88,19.885,22.124,22.119,918.64,0,0,0,50,3866,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
22.241983,0.461,0.462,0.126,0.132,25.561,19,17,0,3929463.5,73,72,69,68,94,94,96,96,19.884,19.888,22.121,22.116,973.482,0,0,0,150,4050,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
22.74608,0.498,0.495,0.147,0.152,25.548,19,17,0,3884869.8,78,75,73,71,94,94,96,96,19.887,19.89,22.12,22.115,1003.04,0,0,0,150,4150,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
23.24817,0.517,0.511,0.152,0.158,25.534,19,17,0,3829427.5,72,71,70,68,94,94,96,96,19.889,19.891,22.119,22.113,1034.766,0,0,0,183,4184,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
23.74734,0.53,0.523,0.153,0.159,25.521,19,17,0,3771812.5,70,70,68,67,94,94,96,95,19.889,19.89,22.116,22.109,1068.537,0,0,0,184,4184,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
24.248692,0.541,0.533,0.153,0.159,25.508,19,17,0,3719626.8,70,70,68,68,94,94,96,95,19.888,19.889,22.112,22.106,1103.926,0,0,0,184,4184,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
24.74566,0.551,0.543,0.153,0.159,25.494,19,17,0,3662011.8,70,70,68,68,94,94,95,95,19.887,19.888,22.108,22.101,1140.795,0,0,0,200,4200,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
25.24698,0.56,0.552,0.153,0.159,25.48,19,17,0,3604396.8,70,70,68,68,94,94,95,95,19.885,19.886,22.103,22.097,1179.098,0,0,0,217,4200,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
25.74597,0.569,0.561,0.153,0.159,25.466,19,17,0,3550046.8,70,70,68,68,94,94,95,95,19.883,19.884,22.098,22.092,1218.693,0,0,0,217,4234,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
26.247963,0.575,0.567,0.153,0.159,25.454,19,17,0,3546749,69,70,68,68,94,94,95,95,19.881,19.881,22.093,22.086,1259.075,0,0,0,217,4234,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
26.74599,0.58,0.574,0.153,0.159,25.44,19,17,0,3538109,69,70,68,69,94,94,95,95,19.878,19.879,22.087,22.081,1300.121,0,0,0,200,4234,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
27.247168,0.586,0.581,0.154,0.159,25.426,19,17,0,3529469,70,70,68,69,94,94,95,95,19.874,19.876,22.081,22.075,1341.782,0,0,0,217,4217,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
27.747889,0.595,0.591,0.161,0.166,25.414,19,17,0,3529668,71,71,71,72,94,94,95,95,19.871,19.872,22.075,22.069,1383.785,0,0,0,217,4217,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
28.245562,0.612,0.608,0.179,0.184,25.413,19,17,0,3563590,70,70,70,71,94,94,95,95,19.872,19.874,22.077,22.071,1420.09,0,0,0,233,4217,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
28.744856,0.625,0.619,0.186,0.191,25.411,19,17,0,3592271.5,69,69,70,69,94,94,95,95,19.875,19.877,22.081,22.075,1449.803,0,0,0,250,4250,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
29.245443,0.633,0.628,0.191,0.195,25.411,19,17,0,3618196,68,68,69,68,94,94,95,95,19.879,19.881,22.086,22.079,1474.264,0,0,0,250,4250,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
29.744991,0.641,0.633,0.199,0.203,25.411,19,17,0,3638094.2,70,67,70,69,94,94,95,95,19.884,19.885,22.091,22.084,1495.115,0,0,0,250,4250,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
30.249557,0.656,0.644,0.226,0.225,25.411,19,17,0,3656595,73,69,79,75,94,94,95,95,19.889,19.889,22.097,22.089,1512.788,0,0,0,316,4450,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
30.746683,0.679,0.658,0.269,0.262,25.411,19,17,0,3669085,78,71,88,83,95,94,95,95,19.897,19.894,22.107,22.097,1529.299,0,0,0,316,4583,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
31.249384,0.698,0.671,0.313,0.297,25.409,19,17,0,3675266,78,71,94,86,95,95,96,95,19.906,19.899,22.12,22.108,1553.212,0,0,0,316,4583,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
31.744392,0.711,0.681,0.335,0.312,25.406,19,17,0,3681002.8,76,71,88,80,95,95,96,96,19.914,19.904,22.133,22.117,1570.928,0,0,0,300,4583,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
32.24505,0.723,0.69,0.345,0.32,25.4,19,17,0,3686894.2,74,70,80,74,95,95,96,96,19.921,19.909,22.142,22.123,1587.492,0,0,0,300,4583,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
32.74612,0.733,0.7,0.349,0.324,25.392,19,17,0,3688497.2,73,71,74,71,95,95,96,96,19.926,19.913,22.147,22.127,1604.554,0,0,0,300,4717,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
33.246086,0.748,0.716,0.355,0.33,25.382,19,17,0,3688817.8,74,72,71,69,95,95,96,96,19.932,19.917,22.151,22.129,1622.656,0,0,0,217,4717,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
33.74864,0.765,0.732,0.359,0.334,25.371,19,17,0,3686846.2,74,72,69,68,95,95,96,96,19.937,19.922,22.153,22.131,1643.299,0,0,0,217,4717,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
34.243847,0.78,0.746,0.359,0.334,25.357,19,17,0,3682480.5,72,72,68,67,95,95,96,96,19.941,19.926,22.154,22.131,1666.573,0,0,0,217,4683,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
35.24677,0.804,0.772,0.362,0.336,25.331,19,17,0,3675582.8,70,71,68,68,95,95,96,96,19.947,19.932,22.152,22.13,1720.538,0,0,0,166,4700,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
35.74764,0.814,0.785,0.365,0.339,25.317,19,17,0,3668032.2,69,71,68,68,95,95,96,96,19.948,19.934,22.151,22.129,1750.71,0,0,0,166,4700,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
36.745888,0.84,0.817,0.382,0.354,25.291,19,17,0,3656560,71,74,71,72,96,95,96,96,19.95,19.938,22.147,22.127,1817.131,0,36554,0,167,4717,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
37.245945,0.862,0.843,0.402,0.368,25.286,19,17,0,3680560.8,71,72,72,71,96,95,96,96,19.952,19.941,22.148,22.127,1850.565,0,36554,0,184,4734,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
37.74012,0.886,0.862,0.436,0.398,25.286,19,17,0,3706496.5,74,71,80,76,96,95,96,96,19.956,19.945,22.152,22.131,1876.582,0,36554,0,184,4750,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
38.24868,0.923,0.89,0.511,0.455,25.284,19,17,0,3721151.8,80,75,95,85,96,96,96,96,19.963,19.95,22.162,22.138,1901.354,0,36554,0,183,4750,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
38.744495,0.959,0.917,0.557,0.492,25.276,19,17,0,3728175,81,76,88,81,96,96,97,96,19.971,19.956,22.173,22.145,1927.145,0,36554,0,183,4884,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
39.245323,0.989,0.94,0.582,0.513,25.267,19,17,0,3734897.2,78,74,80,75,96,96,97,96,19.978,19.961,22.18,22.15,1952.815,0,36554,0,250,4884,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
39.747158,1.003,0.952,0.586,0.517,25.255,19,17,0,3740267,72,70,70,69,96,96,97,96,19.983,19.964,22.183,22.152,1978.273,0,36554,0,250,4884,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
40.242203,1.022,0.974,0.602,0.535,25.243,19,17,0,3747758,72,74,71,74,96,96,97,96,19.985,19.966,22.183,22.152,2005.648,0,36554,0,217,5050,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
40.747395,1.048,1.008,0.638,0.582,25.235,19,17,0,3755385.2,73,76,76,82,96,96,97,96,19.988,19.97,22.184,22.156,2035.364,0,36554,0,217,5050,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
41.24614,1.074,1.044,0.684,0.637,25.228,19,17,0,3771894.8,73,78,80,87,96,96,97,96,19.991,19.975,22.186,22.161,2063.708,0,36554,0,200,5050,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
41.746387,1.123,1.103,0.724,0.688,25.217,19,17,0,3775338.8,82,87,78,83,96,96,97,96,19.995,19.982,22.19,22.168,2089.925,0,36554,0,200,5050,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
42.243633,1.232,1.24,0.75,0.715,25.207,19,17,0,3779995.8,94,103,74,76,97,96,97,97,20.006,19.997,22.192,22.172,2117.395,0,36554,0,167,5316,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
42.74734,1.252,1.261,0.752,0.717,25.194,19,17,0,3775330.8,74,75,70,69,97,97,97,97,20.013,20.006,22.191,22.171,2145.337,0,36554,0,167,5316,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
43.245274,1.263,1.271,0.756,0.722,25.181,19,17,0,3772302.5,71,70,71,69,97,97,97,96,20.014,20.007,22.189,22.169,2175.561,0,36554,0,166,5316,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
43.74657,1.286,1.289,0.775,0.754,25.18,19,17,0,3799767.8,72,71,73,74,97,97,97,97,20.016,20.009,22.191,22.172,2202.216,0,36554,0,166,5500,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
44.245094,1.294,1.296,0.779,0.758,25.179,19,17,0,3823137.2,69,69,70,70,97,97,97,97,20.02,20.012,22.195,22.176,2222.91,0,36554,0,233,5500,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
44.747574,1.295,1.297,0.781,0.76,25.179,19,17,0,3843572.2,67,67,69,68,97,97,97,97,20.022,20.015,22.198,22.179,2240.506,0,36554,0,233,5500,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
45.248474,1.306,1.304,0.797,0.776,25.179,19,17,0,3862436,71,67,74,74,97,97,97,97,20.025,20.016,22.202,22.183,2255.063,0,36554,0,233,5650,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
45.74262,1.32,1.315,0.837,0.804,25.179,19,17,0,3876074.2,74,70,88,80,97,97,97,97,20.029,20.019,22.209,22.189,2266.42,0,36554,0,233,5650,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
46.242218,1.33,1.323,0.877,0.83,25.177,19,17,0,3881842.2,74,70,95,83,97,97,97,97,20.034,20.022,22.222,22.196,2278.287,0,36554,0,233,5650,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
46.748596,1.343,1.333,0.897,0.845,25.173,19,17,0,3887727.2,75,72,91,80,97,97,98,97,20.04,20.026,22.234,22.204,2292.563,0,36554,0,233,5767,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
47.244312,1.359,1.346,0.913,0.857,25.168,19,17,0,3894072,77,73,86,78,97,97,98,97,20.046,20.03,22.244,22.21,2305.313,0,36554,0,233,5767,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
47.74819,1.372,1.358,0.919,0.863,25.161,19,17,0,3901024.8,76,72,79,73,97,97,98,97,20.052,20.034,22.25,22.215,2318.501,0,36554,0,233,5767,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
48.246906,1.385,1.371,0.924,0.867,25.152,19,17,0,3908412.5,75,73,74,70,97,97,98,97,20.057,20.038,22.254,22.217,2333.404,0,36554,0,150,5850,15,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
48.745876,1.404,1.389,0.927,0.87,25.141,19,17,0,3916140.8,76,75,71,68,98,97,98,97,20.061,20.042,22.256,22.217,2350.812,0,36554,0,150,5850,14,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
49.247116,1.436,1.425,0.927,0.87,25.129,19,17,0,3923043.8,82,80,68,67,98,97,98,97,20.066,20.048,22.257,22.217,2371.291,0,36554,0,483,5850,14,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
49.747917,1.454,1.447,0.927,0.871,25.115,19,17,0,3918846.8,76,75,67,68,98,97,98,97,20.071,20.053,22.256,22.216,2394.469,0,36554,0,483,5850,14,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
50.245117,1.466,1.46,0.927,0.871,25.103,19,17,0,3918875,72,71,67,68,98,97,98,97,20.074,20.055,22.254,22.215,2420.276,0,36554,0,350,5850,14,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
50.745205,1.476,1.471,0.927,0.871,25.089,19,17,0,3912338.8,70,70,67,68,98,97,98,97,20.075,20.056,22.251,22.213,2448.22,0,36554,0,350,5850,14,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
51.24522,1.486,1.481,0.927,0.871,25.075,19,17,0,3904852,70,70,67,68,98,97,98,97,20.075,20.056,22.249,22.211,2478.196,0,36554,0,266,5750,14,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
51.748302,1.495,1.489,0.928,0.871,25.062,19,17,0,3902101.2,70,69,68,68,98,97,98,97,20.075,20.056,22.245,22.208,2509.812,0,36554,0,266,5750,14,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
52.243233,1.505,1.498,0.929,0.873,25.048,19,17,0,3893462,70,70,68,68,98,97,98,97,20.074,20.055,22.242,22.205,2542.895,0,36554,0,216,5750,14,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
52.742027,1.519,1.517,0.942,0.884,25.035,19,17,0,3884822,70,73,70,72,98,97,98,97,20.073,20.055,22.239,22.201,2577.5,0,36554,0,216,5750,14,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
53.243305,1.542,1.545,0.977,0.916,25.025,19,17,0,3897731.8,72,74,77,78,98,97,98,97,20.073,20.056,22.237,22.201,2611.821,0,36554,0,200,5750,14,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
53.742485,1.567,1.576,1.004,0.943,25.025,19,17,0,3926949.2,72,75,75,77,98,98,98,97,20.076,20.06,22.241,22.206,2640.839,0,36554,0,183,5750,14,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
54.242638,1.577,1.591,1.017,0.956,25.024,19,17,0,3952858.8,70,72,72,75,98,98,98,97,20.078,20.064,22.245,22.211,2665.698,0,36554,0,183,5917,14,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
54.74518,1.583,1.6,1.024,0.964,25.024,19,17,0,3976668.5,68,71,70,73,98,98,98,97,20.08,20.068,22.248,22.215,2686.436,0,36554,0,183,5917,14,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
55.24499,1.586,1.605,1.029,0.968,25.024,19,17,0,3997266,67,69,69,71,98,98,98,97,20.082,20.071,22.251,22.219,2703.785,0,36554,0,300,5917,14,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
55.74625,1.591,1.612,1.037,0.977,25.023,19,17,0,4000000,67,70,70,73,98,98,98,97,20.084,20.074,22.253,22.223,2718.802,0,36554,0,300,5917,14,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
56.24586,1.597,1.621,1.046,0.988,25.023,19,17,0,4000000,68,71,71,75,98,98,98,97,20.086,20.078,22.257,22.228,2731.147,0,36554,0,300,6200,14,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
56.741745,1.604,1.629,1.058,1.01,25.023,19,17,0,4000000,69,71,73,82,98,98,98,98,20.088,20.081,22.26,22.234,2741.341,0,36554,0,300,6200,14,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
57.247883,1.613,1.639,1.073,1.033,25.021,19,17,0,4000000,71,73,75,86,98,98,98,98,20.091,20.085,22.265,22.243,2762.985,0,36554,0,383,6200,14,1,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
