Timestamp,tyre_wear_rear_left,tyre_wear_rear_right,tyre_wear_front_left,tyre_wear_front_right,fuel_in_tank,actual_tyre_compound,visual_tyre_compound,tyres_age_laps,ers_store_energy,tyre_surface_temp_rear_left,tyre_surface_temp_rear_right,tyre_surface_temp_front_left,tyre_surface_temp_front_right,tyre_inner_temp_rear_left,tyre_inner_temp_rear_right,tyre_inner_temp_front_left,tyre_inner_temp_front_right,tyre_pressure_rear_left,tyre_pressure_rear_right,tyre_pressure_front_left,tyre_pressure_front_right,lap_distance,last_lap_ms,sector_1_ms,sector_2_ms,delta_in_front_ms,delta_leader_ms,car_position,current_lap,num_pit_stops,pit_timer_active,pit_timer_ms,track_temp,air_temp,total_laps,pit_rejoin_position,starting_position,finishing_position,dnf,penalties_time,fastest_lap
0,0,0,0,0,25.579,20,18,0,4000000,61,61,64,64,101,101,102,102,20.117,20.117,22.359,22.359,99.901,0,0,0,0,0,19,1,0,0,0,28,23,14,0,19,9,FALSE,0,FALSE
0.4376914,0.012,0.012,0,0,25.577,20,18,0,4000000,69,69,63,63,101,101,102,102,20.096,20.096,22.342,22.342,99.941,0,0,0,0,0,19,1,0,0,0,28,23,14,0,19,9,FALSE,0,FALSE
0.9353696,0.037,0.037,0,0,25.574,20,18,0,4000000,81,81,63,63,100,100,102,102,20.085,20.085,22.324,22.324,101.373,0,0,0,0,0,19,1,0,0,0,28,23,14,0,19,9,FALSE,0,FALSE
1.4380566,0.055,0.056,0,0,25.571,20,18,0,4000000,87,87,63,63,100,100,101,101,20.075,20.075,22.307,22.307,104.914,0,0,0,0,0,19,1,0,0,0,28,23,14,0,19,9,FALSE,0,FALSE
1.9379138,0.062,0.063,0,0,25.567,20,18,0,4000000,82,82,63,63,100,100,101,101,20.066,20.066,22.29,22.29,110.636,0,0,0,0,0,19,1,0,0,0,28,23,14,0,19,9,FALSE,0,FALSE
2.440031,0.081,0.084,0,0,25.561,20,18,0,4000000,86,87,64,64,100,100,101,101,20.056,20.057,22.274,22.274,118.625,0,0,0,0,0,19,1,0,0,0,28,23,14,0,19,9,FALSE,0,FALSE
2.9416015,0.1,0.102,0,0,25.553,20,18,0,4000000,85,85,65,65,100,100,100,100,20.048,20.048,22.257,22.257,129.431,0,0,0,0,0,19,1,0,0,0,28,23,14,0,19,9,FALSE,0,FALSE
3.443007,0.119,0.121,0,0,25.545,20,18,0,4000000,83,84,66,66,100,100,100,100,20.038,20.039,22.242,22.242,142.505,0,0,0,0,0,19,1,0,0,0,28,23,14,0,19,9,FALSE,0,FALSE
3.940678,0.132,0.135,0,0,25.535,20,18,0,4000000,78,79,67,67,99,99,100,100,20.028,20.029,22.227,22.227,158.174,0,0,0,1267,0,19,1,0,0,0,28,23,14,0,19,9,FALSE,0,FALSE
4.442557,0.152,0.154,0,0,25.523,20,18,0,3999818.5,79,79,67,67,99,99,100,100,20.016,20.017,22.212,22.212,176.685,0,0,0,1267,0,19,1,0,0,0,28,23,14,0,19,9,FALSE,0,FALSE
4.939693,0.166,0.168,0,0,25.511,20,18,0,3996797.5,75,75,68,68,99,99,99,99,20.004,20.005,22.198,22.198,197.161,0,0,0,1267,0,19,1,0,0,0,28,23,14,0,19,9,FALSE,0,FALSE
5.438867,0.179,0.181,0,0,25.497,20,18,0,3992139.5,73,73,68,68,99,99,99,99,19.991,19.992,22.184,22.184,221.099,0,0,0,267,0,19,1,0,0,0,28,23,14,0,19,9,FALSE,0,FALSE
5.937674,0.189,0.192,0,0,25.485,20,18,0,3991759,72,72,68,69,98,98,99,99,19.976,19.977,22.17,22.17,247.566,0,0,0,267,5350,19,1,0,0,0,28,23,14,0,19,9,FALSE,0,FALSE
6.44025,0.198,0.201,0,0,25.471,20,18,0,3985144,71,71,69,69,98,98,99,99,19.962,19.963,22.156,22.156,276.244,0,0,0,167,5350,19,1,0,0,0,28,23,14,0,19,9,FALSE,0,FALSE
