Timestamp,tyre_wear_rear_left,tyre_wear_rear_right,tyre_wear_front_left,tyre_wear_front_right,fuel_in_tank,actual_tyre_compound,visual_tyre_compound,tyres_age_laps,ers_store_energy,tyre_surface_temp_rear_left,tyre_surface_temp_rear_right,tyre_surface_temp_front_left,tyre_surface_temp_front_right,tyre_inner_temp_rear_left,tyre_inner_temp_rear_right,tyre_inner_temp_front_left,tyre_inner_temp_front_right,tyre_pressure_rear_left,tyre_pressure_rear_right,tyre_pressure_front_left,tyre_pressure_front_right,lap_distance,last_lap_ms,sector_1_ms,sector_2_ms,delta_in_front_ms,delta_leader_ms,car_position,current_lap,num_pit_stops,pit_timer_active,pit_timer_ms,track_temp,air_temp,total_laps,pit_rejoin_position,starting_position,finishing_position,dnf,penalties_time,fastest_lap
0,0,0,0,0,25.57,18,16,0,4000000,56,56,58,58,95,95,97,97,20.074,20.074,22.325,22.325,243.935,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
0.25307903,0,0,0,0,25.569,18,16,0,4000000,56,56,58,58,95,95,96,96,20.061,20.061,22.314,22.314,243.935,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
0.754887,0.042,0.043,0,0,25.566,18,16,0,4000000,72,72,57,57,95,95,96,96,20.046,20.047,22.297,22.297,244.999,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
1.2564561,0.062,0.067,0,0,25.563,18,16,0,4000000,76,78,58,58,95,95,96,96,20.034,20.035,22.28,22.28,248.279,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
1.7545078,0.073,0.081,0,0,25.559,18,16,0,4000000,75,77,58,59,94,94,96,96,20.024,20.025,22.263,22.263,253.841,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
2.2586923,0.104,0.114,0,0,25.553,18,16,0,4000000,81,83,59,59,94,94,95,95,20.014,20.017,22.246,22.246,261.694,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
2.7549143,0.162,0.172,0,0,25.545,18,16,0,4000000,93,94,60,61,94,94,95,95,20.009,20.012,22.23,22.23,272.025,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
3.257784,0.221,0.232,0,0,25.536,18,16,0,3999997.2,94,95,62,62,94,94,95,95,20.008,20.012,22.215,22.215,284.889,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
3.7577856,0.251,0.262,0,0,25.525,18,16,0,3999953,84,84,62,63,94,94,95,95,20.004,20.008,22.2,22.2,300.485,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
4.2526617,0.301,0.313,0,0,25.512,18,16,0,3999971,84,84,63,63,94,94,94,94,19.998,20.002,22.186,22.186,319.082,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
4.754412,0.321,0.332,0,0,25.501,18,16,0,3996818.5,74,74,64,64,94,94,94,94,19.989,19.993,22.172,22.172,340.498,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
5.256868,0.339,0.35,0,0,25.487,18,16,0,3992055,71,71,65,65,94,94,94,94,19.976,19.98,22.159,22.159,364.657,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
5.7572627,0.353,0.364,0,0,25.474,18,16,0,3991670.8,69,69,66,66,93,93,94,94,19.963,19.967,22.146,22.146,391.258,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
6.2514095,0.366,0.377,0,0,25.46,18,16,0,3984799.8,69,68,66,66,93,93,93,93,19.95,19.954,22.133,22.133,419.95,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
6.754822,0.378,0.388,0,0,25.447,18,16,0,3979825.5,68,68,66,66,93,93,93,93,19.936,19.94,22.12,22.121,450.58,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
7.255885,0.389,0.399,0,0,25.434,18,16,0,3974124.2,68,68,66,66,93,93,93,93,19.922,19.926,22.108,22.108,482.719,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
7.754254,0.399,0.41,0,0,25.42,18,16,0,3965484.2,68,68,66,66,92,92,93,93,19.909,19.913,22.096,22.096,516.356,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
8.257877,0.409,0.419,0,0,25.407,18,16,0,3959564.2,68,68,67,66,92,92,93,93,19.896,19.899,22.083,22.084,551.316,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
8.752927,0.418,0.429,0,0,25.393,18,16,0,3953593.2,68,69,67,67,92,92,92,92,19.883,19.886,22.072,22.072,587.244,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
9.2559395,0.439,0.448,0.023,0.025,25.384,18,16,0,3965889.8,70,70,73,72,92,92,92,92,19.872,19.876,22.063,22.063,622.675,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
9.755403,0.465,0.473,0.045,0.049,25.383,18,16,0,3994336,69,70,71,71,92,92,92,92,19.869,19.873,22.066,22.066,650.535,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
10.25462,0.478,0.485,0.052,0.056,25.382,18,16,0,4000000,67,68,68,68,92,92,92,92,19.869,19.873,22.07,22.07,671.886,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
10.75693,0.48,0.487,0.053,0.057,25.382,18,16,0,4000000,65,65,66,66,92,92,92,92,19.87,19.874,22.074,22.074,689.452,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
11.254608,0.483,0.489,0.055,0.059,25.382,18,16,0,4000000,64,64,66,65,92,92,92,92,19.87,19.874,22.077,22.077,704.434,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
11.7526655,0.491,0.496,0.066,0.068,25.382,18,16,0,4000000,66,65,69,66,92,92,93,93,19.87,19.874,22.081,22.08,716.817,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
12.257699,0.503,0.504,0.079,0.079,25.382,18,16,0,4000000,68,65,71,67,92,92,93,93,19.872,19.875,22.086,22.083,727.643,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
12.757615,0.511,0.511,0.102,0.093,25.382,18,16,0,4000000,68,66,77,69,92,92,93,93,19.874,19.875,22.091,22.087,742.43,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
13.252352,0.532,0.528,0.142,0.114,25.381,18,16,0,4000000,73,70,85,73,92,92,93,93,19.877,19.877,22.099,22.091,758.375,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
13.750504,0.567,0.553,0.169,0.134,25.379,18,16,0,4000000,80,74,86,75,92,92,93,93,19.884,19.881,22.11,22.097,766.955,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
14.257315,0.575,0.561,0.173,0.138,25.374,18,16,0,4000000,75,71,78,71,92,92,93,93,19.89,19.885,22.119,22.102,776.862,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
14.75529,0.587,0.579,0.173,0.138,25.367,18,16,0,4000000,73,72,71,68,92,92,93,93,19.894,19.888,22.124,22.105,788.935,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
15.257882,0.61,0.608,0.174,0.139,25.356,18,16,0,3999907.8,75,75,67,66,92,92,93,93,19.899,19.892,22.126,22.106,803.814,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
15.753329,0.641,0.638,0.184,0.151,25.347,18,16,0,4000000,75,76,67,69,92,92,93,93,19.904,19.897,22.127,22.108,821.405,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
16.254324,0.665,0.666,0.202,0.172,25.337,18,16,0,3999921.2,74,77,70,73,92,92,93,93,19.907,19.902,22.129,22.11,844.06,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
16.757978,0.695,0.701,0.223,0.194,25.327,18,16,0,3999901.8,73,77,71,73,92,92,93,93,19.91,19.907,22.13,22.114,868.049,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
17.255041,0.725,0.736,0.245,0.216,25.315,18,16,0,3999862.8,73,77,71,73,92,92,93,93,19.912,19.911,22.132,22.116,889.981,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
17.757019,0.782,0.792,0.261,0.234,25.301,18,16,0,3996351.8,79,79,67,70,92,92,93,93,19.916,19.916,22.133,22.118,914.68,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
18.255209,0.807,0.818,0.262,0.236,25.289,18,16,0,3994703.2,70,70,63,64,92,92,93,93,19.919,19.918,22.13,22.116,941.956,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
18.756725,0.847,0.857,0.282,0.253,25.275,18,16,0,3968665.2,75,74,71,68,93,92,93,93,19.92,19.919,22.129,22.114,971.973,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
19.254036,0.893,0.897,0.304,0.274,25.261,18,16,0,3918344.2,74,72,71,68,93,93,93,93,19.923,19.921,22.129,22.113,1001.983,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
19.757748,0.912,0.914,0.307,0.278,25.248,18,16,0,3868311,70,69,68,67,93,93,93,93,19.923,19.92,22.127,22.111,1033.718,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
20.254372,0.931,0.93,0.309,0.281,25.234,18,16,0,3810696,69,69,67,66,93,92,93,93,19.922,19.919,22.124,22.107,1067.292,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
20.753735,0.947,0.944,0.309,0.281,25.221,18,16,0,3753081,69,69,67,67,93,92,93,93,19.92,19.917,22.12,22.103,1102.516,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
21.254938,0.96,0.956,0.309,0.281,25.208,18,16,0,3701102.8,69,69,67,67,92,92,93,93,19.918,19.915,22.116,22.099,1139.011,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
21.753786,0.973,0.969,0.309,0.281,25.194,18,16,0,3643487.8,69,69,67,67,92,92,93,93,19.916,19.913,22.111,22.095,1176.745,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
22.255371,0.987,0.981,0.309,0.281,25.18,18,16,0,3585872.8,69,69,67,67,92,92,93,93,19.914,19.91,22.107,22.09,1215.624,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
22.754145,0.998,0.991,0.309,0.281,25.166,18,16,0,3552745.2,69,69,68,67,92,92,93,93,19.911,19.907,22.101,22.085,1255.466,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
23.253923,1.006,1,0.309,0.281,25.153,18,16,0,3549526.2,69,69,67,67,92,92,93,93,19.907,19.904,22.096,22.079,1295.893,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
23.755468,1.014,1.009,0.309,0.281,25.14,18,16,0,3540886.2,69,69,67,67,92,92,93,92,19.904,19.901,22.09,22.074,1336.649,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
24.25257,1.021,1.018,0.31,0.281,25.126,18,16,0,3532246.2,69,69,67,67,92,92,93,92,19.9,19.897,22.084,22.067,1377.804,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
24.757607,1.034,1.03,0.32,0.29,25.113,18,16,0,3532029,70,70,71,70,92,92,92,92,19.896,19.893,22.078,22.061,1419.138,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
25.254698,1.073,1.061,0.375,0.336,25.112,18,16,0,3564667.8,72,70,75,74,92,92,93,92,19.898,19.895,22.081,22.065,1454.042,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
25.757278,1.093,1.087,0.428,0.352,25.111,18,16,0,3591966,70,69,75,70,92,92,93,92,19.902,19.899,22.09,22.071,1481.417,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
26.254591,1.133,1.115,0.486,0.402,25.111,18,16,0,3616197.8,77,71,84,78,92,92,93,93,19.908,19.904,22.1,22.079,1503.817,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
26.757153,1.175,1.146,0.576,0.473,25.111,18,16,0,3634840,79,73,95,87,92,92,93,93,19.918,19.911,22.114,22.09,1521.836,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
27.258156,1.208,1.167,0.648,0.533,25.108,18,16,0,3644659.5,79,72,97,88,93,92,93,93,19.928,19.917,22.13,22.103,1548.094,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
27.751919,1.236,1.189,0.707,0.575,25.102,18,16,0,3650938,77,72,94,84,93,93,94,93,19.937,19.923,22.146,22.115,1569.075,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
28.253492,1.268,1.215,0.759,0.613,25.096,18,16,0,3657259,78,73,91,81,93,93,94,93,19.945,19.929,22.16,22.125,1586.574,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
28.754787,1.319,1.256,0.8,0.645,25.089,18,16,0,3663678.5,83,77,86,78,93,93,94,93,19.955,19.936,22.171,22.133,1603.375,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
29.257298,1.378,1.308,0.819,0.661,25.078,18,16,0,3666991.2,86,81,78,73,93,93,94,94,19.966,19.944,22.179,22.139,1622.263,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
29.75623,1.404,1.333,0.821,0.664,25.066,18,16,0,3664224.8,75,74,70,68,94,93,94,94,19.975,19.952,22.183,22.142,1643.962,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
30.254951,1.426,1.354,0.821,0.664,25.052,18,16,0,3659444.8,71,71,67,65,94,93,94,94,19.98,19.956,22.185,22.142,1668.174,0,0,0,0,0,1,1,0,0,0,28,23,14,0,1,1,FALSE,0,FALSE
