Timestamp,tyre_wear_rear_left,tyre_wear_rear_right,tyre_wear_front_left,tyre_wear_front_right,fuel_in_tank,actual_tyre_compound,visual_tyre_compound,tyres_age_laps,ers_store_energy,tyre_surface_temp_rear_left,tyre_surface_temp_rear_right,tyre_surface_temp_front_left,tyre_surface_temp_front_right,tyre_inner_temp_rear_left,tyre_inner_temp_rear_right,tyre_inner_temp_front_left,tyre_inner_temp_front_right,tyre_pressure_rear_left,tyre_pressure_rear_right,tyre_pressure_front_left,tyre_pressure_front_right,lap_distance,last_lap_ms,sector_1_ms,sector_2_ms,delta_in_front_ms,delta_leader_ms,car_position,current_lap,num_pit_stops,pit_timer_active,pit_timer_ms,track_temp,air_temp,total_laps,pit_rejoin_position,starting_position,finishing_position,dnf,penalties_time,fastest_lap
0,0,0,0,0,25.974,20,18,0,4000000,60,60,62,62,100,100,101,101,20.05,20.05,22.303,22.303,163.883,0,0,0,0,0,11,1,0,0,0,27,22,14,0,11,3,FALSE,0,FALSE
0.3760469,0,0,0,0,25.972,20,18,0,4000000,60,60,61,61,100,100,101,101,20.033,20.033,22.289,22.289,163.883,0,0,0,0,0,11,1,0,0,0,27,22,14,0,11,3,FALSE,0,FALSE
0.8747057,0.024,0.025,0,0,25.97,20,18,0,4000000,74,74,61,61,99,99,101,101,20.018,20.018,22.272,22.272,164.845,0,0,0,0,0,11,1,0,0,0,27,22,14,0,11,3,FALSE,0,FALSE
1.3773885,0.031,0.031,0,0,25.967,20,18,0,4000000,75,75,62,62,99,99,100,100,20.004,20.004,22.254,22.254,167.659,0,0,0,0,0,11,1,0,0,0,27,22,14,0,11,3,FALSE,0,FALSE
1.8776919,0.039,0.038,0,0,25.963,20,18,0,4000000,75,75,62,62,99,99,100,100,19.991,19.991,22.237,22.237,172.665,0,0,0,0,0,11,1,0,0,0,27,22,14,0,11,3,FALSE,0,FALSE
2.378866,0.057,0.057,0,0,25.957,20,18,0,4000000,82,82,63,63,99,99,100,100,19.979,19.979,22.221,22.221,179.966,0,0,0,0,0,11,1,0,0,0,27,22,14,0,11,3,FALSE,0,FALSE
2.8758028,0.081,0.082,0,0,25.95,20,18,0,4000000,86,87,64,64,98,98,100,100,19.971,19.971,22.205,22.205,189.609,0,0,0,0,0,11,1,0,0,0,27,22,14,0,11,3,FALSE,0,FALSE
3.3753126,0.097,0.098,0,0,25.942,20,18,0,4000000,83,84,65,65,98,98,99,99,19.963,19.963,22.189,22.189,201.755,0,0,0,0,0,11,1,0,0,0,27,22,14,0,11,3,FALSE,0,FALSE
3.8785372,0.116,0.119,0,0,25.932,20,18,0,3999973,81,82,66,66,98,98,99,99,19.954,19.954,22.174,22.174,216.592,0,0,0,0,0,11,1,0,0,0,27,22,14,0,11,3,FALSE,0,FALSE
4.3745103,0.144,0.146,0,0,25.92,20,18,0,3999922.8,84,84,67,67,98,98,99,99,19.944,19.945,22.16,22.16,234.068,0,0,0,0,0,11,1,0,0,0,27,22,14,0,11,3,FALSE,0,FALSE
4.874586,0.182,0.184,0,0,25.908,20,18,0,3995005.8,84,84,68,68,98,98,99,99,19.937,19.937,22.145,22.145,254.429,0,0,0,0,3866,11,1,0,0,0,27,22,14,0,11,3,FALSE,0,FALSE
5.3796344,0.203,0.205,0,0,25.893,20,18,0,3964769.5,77,77,68,68,98,98,98,98,19.926,19.927,22.131,22.131,278.573,0,0,0,216,3866,11,1,0,0,0,27,22,14,0,11,3,FALSE,0,FALSE
5.8759003,0.216,0.219,0,0,25.881,20,18,0,3933359.2,73,73,68,68,97,97,98,98,19.914,19.915,22.118,22.118,303.931,0,0,0,216,2367,11,1,0,0,0,27,22,14,0,11,3,FALSE,0,FALSE
6.3788204,0.228,0.231,0,0,25.867,20,18,0,3887362.8,72,72,69,69,97,97,98,98,19.901,19.902,22.105,22.105,332.687,0,0,0,100,2367,11,1,0,0,0,27,22,14,0,11,3,FALSE,0,FALSE
6.8793516,0.239,0.241,0,0,25.854,20,18,0,3837934.5,72,72,69,69,97,97,98,98,19.887,19.887,22.091,22.091,364.826,0,0,0,100,1550,11,1,0,0,0,27,22,14,0,11,3,FALSE,0,FALSE
7.3809147,0.249,0.251,0,0,25.84,20,18,0,3780423.8,72,72,69,69,97,97,97,97,19.873,19.874,22.078,22.078,398.005,0,0,0,0,1550,10,1,0,0,0,27,22,14,0,11,3,FALSE,0,FALSE
7.8803024,0.258,0.26,0,0,25.826,20,18,0,3722808.8,72,71,70,69,96,96,97,97,19.86,19.86,22.066,22.066,433.103,0,0,0,200,1234,10,1,0,0,0,27,22,14,0,11,3,FALSE,0,FALSE
8.378516,0.265,0.267,0,0,25.814,20,18,0,3703727,71,71,69,69,96,96,97,97,19.846,19.847,22.053,22.053,468.372,0,0,0,200,1234,10,1,0,0,0,27,22,14,0,11,3,FALSE,0,FALSE
8.879139,0.271,0.273,0,0,25.8,20,18,0,3695087,71,71,69,70,96,96,97,97,19.833,19.833,22.041,22.041,506.008,0,0,0,150,1067,10,1,0,0,0,27,22,14,0,11,3,FALSE,0,FALSE
9.377542,0.277,0.279,0,0,25.786,20,18,0,3686447,71,71,70,70,96,96,97,97,19.819,19.82,22.029,22.029,544.699,0,0,0,116,966,10,1,0,0,0,27,22,14,0,11,3,FALSE,0,FALSE
9.880064,0.283,0.285,0,0,25.772,20,18,0,3677519,72,72,70,70,95,95,96,96,19.805,19.806,22.016,22.016,585.657,0,0,0,116,966,10,1,0,0,0,27,22,14,0,11,3,FALSE,0,FALSE
10.378338,0.303,0.303,0.024,0.028,25.767,20,18,0,3702104.5,74,74,76,76,95,95,96,96,19.797,19.798,22.011,22.011,621.683,0,0,0,117,900,10,1,0,0,0,27,22,14,0,11,3,FALSE,0,FALSE
10.873709,0.336,0.33,0.046,0.054,25.766,20,18,0,3730120.2,77,76,75,76,95,95,96,96,19.797,19.798,22.016,22.016,650.442,0,0,0,84,900,10,1,0,0,0,27,22,14,0,11,3,FALSE,0,FALSE
11.377283,0.347,0.342,0.052,0.059,25.765,20,18,0,3753641.5,73,73,72,72,95,95,96,96,19.8,19.8,22.021,22.021,672.58,0,0,0,84,967,10,1,0,0,0,27,22,14,0,11,3,FALSE,0,FALSE
11.879089,0.355,0.349,0.055,0.062,25.765,20,18,0,3772544,71,71,71,71,95,95,97,97,19.803,19.804,22.026,22.026,689.354,0,0,0,84,967,9,1,0,0,0,27,22,14,0,11,3,FALSE,0,FALSE
12.374894,0.358,0.352,0.056,0.064,25.765,20,18,0,3787156.8,70,70,69,69,95,95,97,97,19.806,19.806,22.03,22.031,702.212,0,0,0,217,967,9,1,0,0,0,27,22,14,0,11,3,FALSE,0,FALSE
12.875186,0.36,0.354,0.057,0.065,25.765,20,18,0,3798105,68,68,69,68,95,95,97,97,19.809,19.809,22.035,22.035,712.034,0,0,0,217,967,9,1,0,0,0,27,22,14,0,11,3,FALSE,0,FALSE
13.373216,0.362,0.355,0.059,0.067,25.763,20,18,0,3803155.5,68,67,69,68,95,95,97,97,19.811,19.811,22.038,22.038,720.284,0,0,0,217,1433,9,1,0,0,0,27,22,14,0,11,3,FALSE,0,FALSE
13.877415,0.363,0.356,0.061,0.069,25.763,20,18,0,3807534.8,68,67,69,68,95,95,97,97,19.813,19.812,22.042,22.041,728.387,0,0,0,217,1433,8,1,0,0,0,27,22,14,0,11,3,FALSE,0,FALSE
