Timestamp,tyre_wear_rear_left,tyre_wear_rear_right,tyre_wear_front_left,tyre_wear_front_right,fuel_in_tank,actual_tyre_compound,visual_tyre_compound,tyres_age_laps,ers_store_energy,tyre_surface_temp_rear_left,tyre_surface_temp_rear_right,tyre_surface_temp_front_left,tyre_surface_temp_front_right,tyre_inner_temp_rear_left,tyre_inner_temp_rear_right,tyre_inner_temp_front_left,tyre_inner_temp_front_right,tyre_pressure_rear_left,tyre_pressure_rear_right,tyre_pressure_front_left,tyre_pressure_front_right,lap_distance,last_lap_ms,sector_1_ms,sector_2_ms,delta_in_front_ms,delta_leader_ms,car_position,current_lap,num_pit_stops,pit_timer_active,pit_timer_ms,track_temp,air_temp,total_laps,pit_rejoin_position,starting_position,finishing_position,dnf,penalties_time,fastest_lap
0,0,0,0,0,25.969,19,17,0,4000000,58,58,60,60,98,98,99,99,20.062,20.062,22.314,22.314,219.895,0,0,0,0,0,4,1,0,0,0,30,24,14,0,4,1,FALSE,0,FALSE
0.023272773,0,0,0,0,25.968,19,17,0,4000000,58,58,60,60,98,98,99,99,20.058,20.058,22.311,22.311,219.895,0,0,0,0,0,4,1,0,0,0,30,24,14,0,4,1,FALSE,0,FALSE
0.5225436,0.024,0.024,0,0,25.966,19,17,0,4000000,72,72,59,59,97,97,99,99,20.038,20.038,22.293,22.293,220.089,0,0,0,0,0,4,1,0,0,0,30,24,14,0,4,1,FALSE,0,FALSE
1.0212407,0.03,0.03,0,0,25.963,19,17,0,4000000,72,72,59,59,97,97,98,98,20.025,20.025,22.276,22.276,221.836,0,0,0,0,0,4,1,0,0,0,30,24,14,0,4,1,FALSE,0,FALSE
1.5246193,0.042,0.041,0,0,25.96,19,17,0,4000000,75,75,60,60,97,97,98,98,20.011,20.011,22.259,22.259,225.643,0,0,0,0,0,4,1,0,0,0,30,24,14,0,4,1,FALSE,0,FALSE
2.0218403,0.052,0.051,0,0,25.955,19,17,0,4000000,76,75,61,61,96,96,98,98,19.999,19.999,22.242,22.242,231.703,0,0,0,0,0,4,1,0,0,0,30,24,14,0,4,1,FALSE,0,FALSE
2.5215976,0.083,0.082,0,0,25.949,19,17,0,4000000,86,85,62,62,96,96,97,97,19.99,19.99,22.226,22.225,240.133,0,0,0,0,0,4,1,0,0,0,30,24,14,0,4,1,FALSE,0,FALSE
3.024362,0.107,0.109,0,0,25.941,19,17,0,4000000,85,86,63,63,96,96,97,97,19.984,19.984,22.21,22.21,250.946,0,0,0,0,0,4,1,0,0,0,30,24,14,0,4,1,FALSE,0,FALSE
3.5253928,0.129,0.133,0,0,25.931,19,17,0,4000000,83,84,64,64,96,96,97,97,19.976,19.977,22.195,22.195,264.419,0,0,0,0,0,4,1,0,0,0,30,24,14,0,4,1,FALSE,0,FALSE
4.0193124,0.177,0.181,0,0,25.92,19,17,0,4000000,92,92,65,65,96,96,97,97,19.97,19.971,22.18,22.18,280.461,0,0,0,0,0,4,1,0,0,0,30,24,14,0,4,1,FALSE,0,FALSE
4.5166106,0.243,0.247,0,0,25.909,19,17,0,3999956.8,95,95,65,65,96,96,96,96,19.969,19.969,22.166,22.166,298.642,0,0,0,0,0,4,1,0,0,0,30,24,14,0,4,1,FALSE,0,FALSE
5.020545,0.258,0.262,0,0,25.896,19,17,0,3996374.2,77,77,66,66,96,96,96,96,19.961,19.962,22.152,22.152,320.934,0,0,0,333,833,4,1,0,0,0,30,24,14,0,4,1,FALSE,0,FALSE
5.519872,0.273,0.277,0,0,25.882,19,17,0,3981413.2,73,73,66,67,96,96,96,96,19.949,19.95,22.138,22.139,345.368,0,0,0,333,833,4,1,0,0,0,30,24,14,0,4,1,FALSE,0,FALSE
6.025666,0.289,0.293,0,0,25.869,19,17,0,3946256.8,72,71,67,67,95,95,96,96,19.937,19.937,22.125,22.125,372.426,0,0,0,233,416,4,1,0,0,0,30,24,14,0,4,1,FALSE,0,FALSE
6.5201087,0.301,0.305,0,0,25.856,19,17,0,3903235,70,70,67,67,95,95,96,96,19.923,19.924,22.112,22.112,401.947,0,0,0,233,416,4,1,0,0,0,30,24,14,0,4,1,FALSE,0,FALSE
7.018697,0.313,0.316,0,0,25.843,19,17,0,3848478.2,70,70,67,67,95,95,95,95,19.91,19.91,22.099,22.1,433.533,0,0,0,200,284,4,1,0,0,0,30,24,14,0,4,1,FALSE,0,FALSE
7.524375,0.324,0.327,0,0,25.829,19,17,0,3790863.2,70,70,68,67,95,95,95,95,19.896,19.897,22.087,22.087,467.189,0,0,0,200,284,4,1,0,0,0,30,24,14,0,4,1,FALSE,0,FALSE
8.02155,0.331,0.336,0,0,25.816,19,17,0,3782736,69,69,68,68,94,94,95,95,19.883,19.883,22.074,22.075,502.481,0,0,0,150,217,4,1,0,0,0,30,24,14,0,4,1,FALSE,0,FALSE
8.518971,0.338,0.343,0,0,25.802,19,17,0,3774096,69,69,68,68,94,94,95,95,19.869,19.87,22.062,22.062,538.879,0,0,0,100,166,4,1,0,0,0,30,24,14,0,4,1,FALSE,0,FALSE
9.020273,0.347,0.35,0.001,0.002,25.788,19,17,0,3765456,70,70,69,68,94,94,94,94,19.856,19.856,22.05,22.05,576.41,0,0,0,100,166,4,1,0,0,0,30,24,14,0,4,1,FALSE,0,FALSE
9.519123,0.361,0.364,0.015,0.016,25.778,19,17,0,3772655,71,72,73,73,94,94,94,94,19.844,19.844,22.04,22.04,614.258,0,0,0,83,133,4,1,0,0,0,30,24,14,0,4,1,FALSE,0,FALSE
10.0242815,0.373,0.374,0.023,0.025,25.777,19,17,0,3804418,68,69,69,69,93,93,94,94,19.839,19.84,22.04,22.039,646.168,0,0,0,83,117,4,1,0,0,0,30,24,14,0,4,1,FALSE,0,FALSE
10.521016,0.384,0.385,0.029,0.031,25.776,19,17,0,3831501.8,69,69,69,69,93,93,94,94,19.837,19.838,22.041,22.041,672.878,0,0,0,83,117,4,1,0,0,0,30,24,14,0,4,1,FALSE,0,FALSE
11.022748,0.394,0.393,0.034,0.036,25.775,19,17,0,3855439.5,69,69,69,69,93,93,94,94,19.837,19.839,22.044,22.043,694.238,0,0,0,83,217,4,1,0,0,0,30,24,14,0,4,1,FALSE,0,FALSE
11.520263,0.403,0.401,0.038,0.041,25.775,19,17,0,3875272.5,69,68,69,69,93,94,94,94,19.84,19.841,22.048,22.047,710.599,0,0,0,150,217,4,1,0,0,0,30,24,14,0,4,1,FALSE,0,FALSE
12.021633,0.407,0.404,0.042,0.045,25.775,19,17,0,3891501,68,67,69,68,94,94,95,95,19.842,19.843,22.052,22.051,723.293,0,0,0,150,217,4,1,0,0,0,30,24,14,0,4,1,FALSE,0,FALSE
12.52134,0.414,0.409,0.06,0.058,25.775,19,17,0,3903081.5,70,67,76,72,94,94,95,95,19.845,19.845,22.057,22.055,732.742,0,0,0,150,217,4,1,0,0,0,30,24,14,0,4,1,FALSE,0,FALSE
13.021693,0.424,0.417,0.082,0.073,25.773,19,17,0,3909153.2,72,69,81,74,94,94,95,95,19.849,19.847,22.066,22.061,743.494,0,0,0,150,267,4,1,0,0,0,30,24,14,0,4,1,FALSE,0,FALSE
