Timestamp,tyre_wear_rear_left,tyre_wear_rear_right,tyre_wear_front_left,tyre_wear_front_right,fuel_in_tank,actual_tyre_compound,visual_tyre_compound,tyres_age_laps,ers_store_energy,tyre_surface_temp_rear_left,tyre_surface_temp_rear_right,tyre_surface_temp_front_left,tyre_surface_temp_front_right,tyre_inner_temp_rear_left,tyre_inner_temp_rear_right,tyre_inner_temp_front_left,tyre_inner_temp_front_right,tyre_pressure_rear_left,tyre_pressure_rear_right,tyre_pressure_front_left,tyre_pressure_front_right,lap_distance,last_lap_ms,sector_1_ms,sector_2_ms,delta_in_front_ms,delta_leader_ms,car_position,current_lap,num_pit_stops,pit_timer_active,pit_timer_ms,track_temp,air_temp,total_laps,pit_rejoin_position,starting_position,finishing_position,dnf,penalties_time,fastest_lap
0,0,0,0,0,25.677,20,18,0,4000000,61,61,63,63,101,101,102,102,20.108,20.108,22.352,22.352,179.897,0,0,0,0,0,9,1,0,0,0,28,23,14,20,9,9,FALSE,0,FALSE
0.22772801,0,0,0,0,25.676,20,18,0,4000000,61,61,63,63,101,101,102,102,20.096,20.096,22.341,22.341,179.897,0,0,0,0,0,9,1,0,0,0,28,23,14,20,9,9,FALSE,0,FALSE
0.73407316,0.038,0.038,0,0,25.673,20,18,0,4000000,86,86,62,62,100,100,102,102,20.078,20.078,22.324,22.324,180.312,0,0,0,0,0,9,1,0,0,0,28,23,14,20,9,9,FALSE,0,FALSE
1.2321103,0.056,0.057,0,0,25.67,20,18,0,4000000,89,89,62,62,100,100,101,101,20.072,20.072,22.307,22.307,182.711,0,0,0,0,0,9,1,0,0,0,28,23,14,20,9,9,FALSE,0,FALSE
1.7306032,0.066,0.067,0,0,25.667,20,18,0,4000000,85,86,63,63,100,100,101,101,20.064,20.065,22.289,22.289,187.351,0,0,0,0,0,9,1,0,0,0,28,23,14,20,9,9,FALSE,0,FALSE
2.2299268,0.077,0.078,0,0,25.661,20,18,0,4000000,84,84,64,64,100,100,101,101,20.055,20.055,22.273,22.273,194.283,0,0,0,0,0,9,1,0,0,0,28,23,14,20,9,9,FALSE,0,FALSE
2.7332351,0.1,0.101,0,0,25.655,20,18,0,4000000,87,88,65,65,100,100,100,100,20.047,20.047,22.257,22.256,203.542,0,0,0,0,0,9,1,0,0,0,28,23,14,20,9,9,FALSE,0,FALSE
3.233537,0.113,0.115,0,0,25.647,20,18,0,4000000,82,83,65,66,100,100,100,100,20.038,20.039,22.241,22.241,215.302,0,0,0,0,0,9,1,0,0,0,28,23,14,20,9,9,FALSE,0,FALSE
3.7322075,0.132,0.133,0,0,25.637,20,18,0,3999975,81,81,66,66,99,99,100,100,20.028,20.028,22.225,22.225,229.563,0,0,0,0,0,9,1,0,0,0,28,23,14,20,9,9,FALSE,0,FALSE
4.235917,0.175,0.176,0,0,25.625,20,18,0,3999930.8,91,91,67,67,99,99,100,100,20.019,20.02,22.211,22.211,246.617,0,0,0,0,0,9,1,0,0,0,28,23,14,20,9,9,FALSE,0,FALSE
