Timestamp,tyre_wear_rear_left,tyre_wear_rear_right,tyre_wear_front_left,tyre_wear_front_right,fuel_in_tank,actual_tyre_compound,visual_tyre_compound,tyres_age_laps,ers_store_energy,tyre_surface_temp_rear_left,tyre_surface_temp_rear_right,tyre_surface_temp_front_left,tyre_surface_temp_front_right,tyre_inner_temp_rear_left,tyre_inner_temp_rear_right,tyre_inner_temp_front_left,tyre_inner_temp_front_right,tyre_pressure_rear_left,tyre_pressure_rear_right,tyre_pressure_front_left,tyre_pressure_front_right,lap_distance,last_lap_ms,sector_1_ms,sector_2_ms,delta_in_front_ms,delta_leader_ms,car_position,current_lap,num_pit_stops,pit_timer_active,pit_timer_ms,track_temp,air_temp,total_laps,pit_rejoin_position,starting_position,finishing_position,dnf,penalties_time,fastest_lap
0,0,0,0,0,25.671,18,16,0,4000000,56,56,57,57,95,95,96,96,20.044,20.044,22.3,22.3,219.934,0,0,0,0,0,4,1,0,0,0,28,23,14,20,4,3,FALSE,0,FALSE
0.056040246,0,0,0,0,25.671,18,16,0,4000000,56,56,57,57,95,95,96,96,20.04,20.04,22.297,22.297,219.934,0,0,0,0,0,4,1,0,0,0,28,23,14,20,4,3,FALSE,0,FALSE
0.5578563,0.033,0.033,0,0,25.669,18,16,0,4000000,69,69,57,57,94,94,96,96,20.022,20.022,22.279,22.279,220.228,0,0,0,0,0,4,1,0,0,0,28,23,14,20,4,3,FALSE,0,FALSE
1.0592101,0.042,0.042,0,0,25.666,18,16,0,4000000,70,70,57,57,94,94,96,96,20.008,20.008,22.262,22.262,222.177,0,0,0,0,0,4,1,0,0,0,28,23,14,20,4,3,FALSE,0,FALSE
1.5530785,0.053,0.053,0,0,25.663,18,16,0,4000000,71,71,57,57,94,94,95,95,19.995,19.995,22.245,22.245,226.235,0,0,0,0,0,4,1,0,0,0,28,23,14,20,4,3,FALSE,0,FALSE
2.05642,0.067,0.065,0,0,25.658,18,16,0,4000000,73,72,58,58,94,94,95,95,19.982,19.982,22.228,22.228,232.522,0,0,0,0,0,4,1,0,0,0,28,23,14,20,4,3,FALSE,0,FALSE
2.5557685,0.112,0.111,0,0,25.651,18,16,0,4000000,84,84,60,59,93,93,95,95,19.973,19.973,22.212,22.212,241.193,0,0,0,0,0,4,1,0,0,0,28,23,14,20,4,3,FALSE,0,FALSE
3.055621,0.142,0.146,0,0,25.643,18,16,0,4000000,83,85,61,61,93,93,94,94,19.968,19.968,22.196,22.196,252.283,0,0,0,0,0,4,1,0,0,0,28,23,14,20,4,3,FALSE,0,FALSE
3.5592582,0.173,0.179,0,0,25.633,18,16,0,4000000,82,83,62,62,93,93,94,94,19.961,19.961,22.181,22.181,266.102,0,0,0,0,0,4,1,0,0,0,28,23,14,20,4,3,FALSE,0,FALSE
4.0567536,0.22,0.225,0,0,25.622,18,16,0,4000000,84,84,63,63,93,93,94,94,19.954,19.955,22.167,22.167,282.593,0,0,0,0,0,3,1,0,0,0,28,23,14,20,4,3,FALSE,0,FALSE
4.5547295,0.268,0.271,0,0,25.61,18,16,0,3999786.2,81,81,63,64,93,93,94,94,19.948,19.949,22.153,22.153,302.099,0,0,0,0,984,3,1,0,0,0,28,23,14,20,4,3,FALSE,0,FALSE
5.0561795,0.29,0.295,0,0.001,25.597,18,16,0,3996008.5,73,73,64,64,93,93,94,94,19.939,19.94,22.139,22.139,324.412,0,0,0,550,984,3,1,0,0,0,28,23,14,20,4,3,FALSE,0,FALSE
5.557974,0.308,0.312,0.001,0.002,25.583,18,16,0,3990807.8,70,70,65,64,93,93,93,93,19.927,19.928,22.126,22.126,349.505,0,0,0,550,984,3,1,0,0,0,28,23,14,20,4,3,FALSE,0,FALSE
6.0565767,0.323,0.327,0.002,0.002,25.57,18,16,0,3990049.5,68,69,65,65,92,92,93,93,19.914,19.915,22.113,22.113,376.892,0,0,0,283,583,3,1,0,0,0,28,23,14,20,4,3,FALSE,0,FALSE
