Timestamp,tyre_wear_rear_left,tyre_wear_rear_right,tyre_wear_front_left,tyre_wear_front_right,fuel_in_tank,actual_tyre_compound,visual_tyre_compound,tyres_age_laps,ers_store_energy,tyre_surface_temp_rear_left,tyre_surface_temp_rear_right,tyre_surface_temp_front_left,tyre_surface_temp_front_right,tyre_inner_temp_rear_left,tyre_inner_temp_rear_right,tyre_inner_temp_front_left,tyre_inner_temp_front_right,tyre_pressure_rear_left,tyre_pressure_rear_right,tyre_pressure_front_left,tyre_pressure_front_right,lap_distance,last_lap_ms,sector_1_ms,sector_2_ms,delta_in_front_ms,delta_leader_ms,car_position,current_lap,num_pit_stops,pit_timer_active,pit_timer_ms,track_temp,air_temp,total_laps,pit_rejoin_position,starting_position,finishing_position,dnf,penalties_time,fastest_lap
0,0,0,0,0,25.575,18,16,0,4000000,56,56,58,58,95,95,97,97,20.078,20.078,22.328,22.328,187.862,0,0,0,0,0,8,1,0,0,0,28,23,14,20,8,3,FALSE,0,FALSE
0.35737824,0,0,0,0,25.574,18,16,0,4000000,56,56,58,58,95,95,96,96,20.061,20.061,22.314,22.314,187.862,0,0,0,0,0,8,1,0,0,0,28,23,14,20,8,3,FALSE,0,FALSE
0.85528576,0.022,0.022,0,0,25.572,18,16,0,4000000,64,64,57,57,95,95,96,96,20.043,20.043,22.297,22.297,188.599,0,0,0,0,0,8,1,0,0,0,28,23,14,20,8,3,FALSE,0,FALSE
1.3570786,0.028,0.028,0,0,25.569,18,16,0,4000000,65,65,57,57,94,94,96,96,20.027,20.027,22.279,22.279,190.847,0,0,0,0,0,8,1,0,0,0,28,23,14,20,8,3,FALSE,0,FALSE
1.8541214,0.035,0.035,0,0,25.566,18,16,0,4000000,66,66,58,58,94,94,96,96,20.011,20.011,22.262,22.262,194.984,0,0,0,0,0,8,1,0,0,0,28,23,14,20,8,3,FALSE,0,FALSE
2.3578713,0.042,0.042,0,0,25.562,18,16,0,4000000,67,67,59,59,94,94,95,95,19.996,19.996,22.246,22.246,201.226,0,0,0,0,0,8,1,0,0,0,28,23,14,20,8,3,FALSE,0,FALSE
2.858,0.067,0.069,0,0,25.555,18,16,0,4000000,74,74,60,60,94,94,95,95,19.983,19.983,22.229,22.229,209.859,0,0,0,0,0,8,1,0,0,0,28,23,14,20,8,3,FALSE,0,FALSE
3.3526947,0.09,0.093,0,0,25.548,18,16,0,4000000,75,76,61,61,93,93,95,95,19.973,19.973,22.214,22.214,220.885,0,0,0,0,0,8,1,0,0,0,28,23,14,20,8,3,FALSE,0,FALSE
3.8546832,0.116,0.118,0,0,25.538,18,16,0,3999985.5,77,77,62,62,93,93,95,95,19.963,19.963,22.199,22.199,234.626,0,0,0,0,0,8,1,0,0,0,28,23,14,20,8,3,FALSE,0,FALSE
4.3556027,0.178,0.181,0,0,25.526,18,16,0,3999940.5,89,89,63,63,93,93,94,94,19.955,19.955,22.184,22.184,251.07,0,0,0,0,0,7,1,0,0,0,28,23,14,20,8,3,FALSE,0,FALSE
