Timestamp,tyre_wear_rear_left,tyre_wear_rear_right,tyre_wear_front_left,tyre_wear_front_right,fuel_in_tank,actual_tyre_compound,visual_tyre_compound,tyres_age_laps,ers_store_energy,tyre_surface_temp_rear_left,tyre_surface_temp_rear_right,tyre_surface_temp_front_left,tyre_surface_temp_front_right,tyre_inner_temp_rear_left,tyre_inner_temp_rear_right,tyre_inner_temp_front_left,tyre_inner_temp_front_right,tyre_pressure_rear_left,tyre_pressure_rear_right,tyre_pressure_front_left,tyre_pressure_front_right,lap_distance,last_lap_ms,sector_1_ms,sector_2_ms,delta_in_front_ms,delta_leader_ms,car_position,current_lap,num_pit_stops,pit_timer_active,pit_timer_ms,track_temp,air_temp,total_laps,pit_rejoin_position,starting_position,finishing_position,dnf,penalties_time,fastest_lap
0,0,0,0,0,25.567,19,17,0,4000000,58,58,60,60,97,97,99,99,20.056,20.056,22.309,22.309,147.804,0,0,0,0,0,13,1,0,0,0,25,21,14,20,13,10,FALSE,0,FALSE
0.4421846,0.02,0.02,0,0,25.565,19,17,0,4000000,70,70,59,59,97,97,99,99,20.035,20.035,22.291,22.291,147.876,0,0,0,0,0,13,1,0,0,0,25,21,14,20,13,10,FALSE,0,FALSE
0.941278,0.089,0.09,0,0,25.561,19,17,0,4000000,103,104,59,59,97,97,98,98,20.029,20.029,22.273,22.273,149.481,0,0,0,0,0,13,1,0,0,0,25,21,14,20,13,10,FALSE,0,FALSE
1.4435469,0.124,0.125,0,0,25.558,19,17,0,4000000,107,107,60,60,97,97,98,98,20.033,20.033,22.256,22.256,153.223,0,0,0,0,0,13,1,0,0,0,25,21,14,20,13,10,FALSE,0,FALSE
1.9428815,0.129,0.129,0,0,25.554,19,17,0,4000000,93,93,61,61,97,97,98,98,20.033,20.033,22.239,22.239,159.035,0,0,0,0,0,13,1,0,0,0,25,21,14,20,13,10,FALSE,0,FALSE
2.440737,0.158,0.158,0,0,25.547,19,17,0,4000000,95,94,62,62,97,97,97,97,20.029,20.029,22.223,22.223,167.109,0,0,0,0,0,13,1,0,0,0,25,21,14,20,13,10,FALSE,0,FALSE
2.942254,0.195,0.195,0,0,25.539,19,17,0,4000000,96,96,63,63,97,97,97,97,20.027,20.027,22.207,22.207,177.54,0,0,0,0,0,13,1,0,0,0,25,21,14,20,13,10,FALSE,0,FALSE
3.440728,0.213,0.213,0,0,25.531,19,17,0,4000000,85,85,64,64,97,97,97,97,20.023,20.023,22.192,22.192,190.567,0,0,0,0,0,13,1,0,0,0,25,21,14,20,13,10,FALSE,0,FALSE
3.9428015,0.23,0.231,0,0,25.521,19,17,0,4000000,79,79,64,64,97,97,97,97,20.014,20.014,22.177,22.177,206.176,0,0,0,0,0,13,1,0,0,0,25,21,14,20,13,10,FALSE,0,FALSE
4.443237,0.259,0.26,0,0,25.509,19,17,0,3999875.5,80,80,65,65,97,97,96,96,20.004,20.004,22.162,22.162,224.666,0,0,0,750,0,13,1,0,0,0,25,21,14,20,13,10,FALSE,0,FALSE
4.9427433,0.274,0.276,0,0,25.497,19,17,0,3996570.5,74,74,65,65,96,96,96,96,19.993,19.993,22.148,22.148,245.895,0,0,0,750,4250,13,1,0,0,0,25,21,14,20,13,10,FALSE,0,FALSE
