Timestamp,tyre_wear_rear_left,tyre_wear_rear_right,tyre_wear_front_left,tyre_wear_front_right,fuel_in_tank,actual_tyre_compound,visual_tyre_compound,tyres_age_laps,ers_store_energy,tyre_surface_temp_rear_left,tyre_surface_temp_rear_right,tyre_surface_temp_front_left,tyre_surface_temp_front_right,tyre_inner_temp_rear_left,tyre_inner_temp_rear_right,tyre_inner_temp_front_left,tyre_inner_temp_front_right,tyre_pressure_rear_left,tyre_pressure_rear_right,tyre_pressure_front_left,tyre_pressure_front_right,lap_distance,last_lap_ms,sector_1_ms,sector_2_ms,delta_in_front_ms,delta_leader_ms,car_position,current_lap,num_pit_stops,pit_timer_active,pit_timer_ms,track_temp,air_temp,total_laps,pit_rejoin_position,starting_position,finishing_position,dnf,penalties_time,fastest_lap
0,0,0,0,0,25.576,18,16,0,4000000,57,57,59,59,96,96,97,97,20.097,20.097,22.344,22.344,107.952,0,0,0,0,0,18,1,0,0,0,26,21,14,0,18,6,FALSE,0,FALSE
0.3200991,0.008,0.008,0,0,25.574,18,16,0,4000000,60,60,58,58,95,95,97,97,20.08,20.08,22.33,22.33,107.962,0,0,0,0,0,18,1,0,0,0,26,21,14,0,18,6,FALSE,0,FALSE
0.8080669,0.033,0.033,0,0,25.572,18,16,0,4000000,68,68,58,58,95,95,96,96,20.066,20.066,22.313,22.313,109.088,0,0,0,0,0,18,1,0,0,0,26,21,14,0,18,6,FALSE,0,FALSE
1.3245771,0.044,0.045,0,0,25.568,18,16,0,4000000,70,70,58,58,95,95,96,96,20.051,20.051,22.295,22.295,112.421,0,0,0,0,0,18,1,0,0,0,26,21,14,0,18,6,FALSE,0,FALSE
1.8180974,0.053,0.055,0,0,25.565,18,16,0,4000000,70,71,59,59,95,95,96,96,20.037,20.038,22.279,22.279,117.717,0,0,0,0,0,18,1,0,0,0,26,21,14,0,18,6,FALSE,0,FALSE
2.3199813,0.062,0.065,0,0,25.56,18,16,0,4000000,70,71,60,60,94,94,96,96,20.023,20.024,22.262,22.262,125.615,0,0,0,0,0,18,1,0,0,0,26,21,14,0,18,6,FALSE,0,FALSE
2.8219903,0.079,0.084,0,0,25.553,18,16,0,4000000,72,73,61,60,94,94,95,95,20.01,20.012,22.246,22.246,135.759,0,0,0,0,0,18,1,0,0,0,26,21,14,0,18,6,FALSE,0,FALSE
3.3234468,0.096,0.102,0,0,25.545,18,16,0,3999999.8,73,73,62,62,94,94,95,95,19.998,20,22.23,22.23,148.407,0,0,0,0,0,18,1,0,0,0,26,21,14,0,18,6,FALSE,0,FALSE
3.8230078,0.121,0.126,0,0,25.535,18,16,0,3999955.8,75,75,62,62,94,94,95,95,19.987,19.988,22.215,22.215,163.751,0,0,0,500,0,18,1,0,0,0,26,21,14,0,18,6,FALSE,0,FALSE
4.319496,0.172,0.177,0,0,25.523,18,16,0,3999601.5,80,80,63,63,94,94,95,95,19.978,19.98,22.201,22.201,181.988,0,0,0,500,0,18,1,0,0,0,26,21,14,0,18,6,FALSE,0,FALSE
4.8194594,0.188,0.192,0,0,25.511,18,16,0,3996329.2,72,72,64,64,93,93,94,94,19.968,19.969,22.187,22.187,202.928,0,0,0,500,0,18,1,0,0,0,26,21,14,0,18,6,FALSE,0,FALSE
5.3225446,0.206,0.211,0,0,25.497,18,16,0,3991783.2,70,70,64,65,93,93,94,94,19.955,19.957,22.173,22.173,226.619,0,0,0,167,0,17,1,0,0,0,26,21,14,0,18,6,FALSE,0,FALSE
5.82207,0.222,0.227,0,0,25.484,18,16,0,3991527.2,69,69,65,65,93,93,94,94,19.942,19.944,22.16,22.16,252.874,0,0,0,617,5117,15,1,0,0,0,26,21,14,0,18,6,FALSE,0,FALSE
6.3173733,0.235,0.239,0,0,25.471,18,16,0,3985007.5,69,68,66,66,93,93,94,94,19.929,19.931,22.147,22.147,280.354,0,0,0,617,5117,15,1,0,0,0,26,21,14,0,18,6,FALSE,0,FALSE
6.8216753,0.247,0.252,0,0,25.458,18,16,0,3982424,67,67,65,65,92,92,93,93,19.915,19.916,22.134,22.134,311.782,0,0,0,467,3034,15,1,0,0,0,26,21,14,0,18,6,FALSE,0,FALSE
7.324403,0.258,0.263,0,0,25.444,18,16,0,3973993.2,67,68,66,66,92,92,93,93,19.901,19.903,22.121,22.121,343.9,0,0,0,467,3034,15,1,0,0,0,26,21,14,0,18,6,FALSE,0,FALSE
7.8214197,0.268,0.274,0.001,0,25.43,18,16,0,3965353.2,67,68,66,66,92,92,93,93,19.888,19.889,22.108,22.109,377.648,0,0,0,367,2334,15,1,0,0,0,26,21,14,0,18,6,FALSE,0,FALSE
8.320989,0.279,0.285,0.002,0.002,25.418,18,16,0,3962122,68,68,66,67,92,92,93,93,19.874,19.876,22.096,22.096,412.832,0,0,0,317,2034,15,1,0,0,0,26,21,14,0,18,6,FALSE,0,FALSE
8.821453,0.289,0.296,0.003,0.003,25.404,18,16,0,3953482,68,67,66,66,91,91,93,93,19.861,19.863,22.084,22.084,449.129,0,0,0,317,2034,15,1,0,0,0,26,21,14,0,18,6,FALSE,0,FALSE
9.820105,0.309,0.314,0.003,0.003,25.376,18,16,0,3936202,68,68,66,66,91,91,92,92,19.835,19.836,22.059,22.06,525.137,0,0,0,317,1800,16,1,0,0,0,26,21,14,0,18,6,FALSE,0,FALSE
10.326706,0.318,0.322,0.003,0.003,25.362,18,16,0,3927562,68,68,66,66,91,91,92,92,19.822,19.823,22.048,22.048,564.626,0,0,0,65520,1800,16,1,0,0,0,26,21,14,0,18,6,FALSE,0,FALSE
10.822135,0.335,0.338,0.02,0.021,25.352,18,16,0,3934885,69,70,71,71,90,91,92,92,19.81,19.812,22.038,22.038,604.197,0,0,0,17,1800,16,1,0,0,0,26,21,14,0,18,6,FALSE,0,FALSE
11.325383,0.378,0.374,0.064,0.076,25.35,18,16,0,3966213,72,72,74,76,90,90,92,92,19.808,19.81,22.041,22.041,636.431,0,0,0,17,1683,16,1,0,0,0,26,21,14,0,18,6,FALSE,0,FALSE
11.825769,0.422,0.406,0.088,0.102,25.35,18,16,0,3991098,73,71,71,72,91,91,92,92,19.813,19.813,22.048,22.049,660.487,0,0,0,0,1683,16,1,0,0,0,26,21,14,0,18,6,FALSE,0,FALSE
