Timestamp,tyre_wear_rear_left,tyre_wear_rear_right,tyre_wear_front_left,tyre_wear_front_right,fuel_in_tank,actual_tyre_compound,visual_tyre_compound,tyres_age_laps,ers_store_energy,tyre_surface_temp_rear_left,tyre_surface_temp_rear_right,tyre_surface_temp_front_left,tyre_surface_temp_front_right,tyre_inner_temp_rear_left,tyre_inner_temp_rear_right,tyre_inner_temp_front_left,tyre_inner_temp_front_right,tyre_pressure_rear_left,tyre_pressure_rear_right,tyre_pressure_front_left,tyre_pressure_front_right,lap_distance,last_lap_ms,sector_1_ms,sector_2_ms,delta_in_front_ms,delta_leader_ms,car_position,current_lap,num_pit_stops,pit_timer_active,pit_timer_ms,track_temp,air_temp,total_laps,pit_rejoin_position,starting_position,finishing_position,dnf,penalties_time,fastest_lap
0,0,0,0,0,25.976,19,17,0,4000000,58,58,60,60,98,98,99,99,20.065,20.065,22.317,22.317,91.841,0,0,0,0,0,20,1,0,0,0,26,21,14,0,20,7,FALSE,0,TRUE
0.14128822,0,0,0,0,25.975,19,17,0,4000000,58,58,60,60,97,97,99,99,20.057,20.057,22.31,22.31,91.841,0,0,0,0,0,20,1,0,0,0,26,21,14,0,20,7,FALSE,0,TRUE
0.64113504,0.015,0.014,0,0,25.973,19,17,0,4000000,66,66,59,59,97,97,99,99,20.037,20.037,22.292,22.292,92.138,0,0,0,0,0,20,1,0,0,0,26,21,14,0,20,7,FALSE,0,TRUE
1.1432048,0.019,0.018,0,0,25.971,19,17,0,4000000,67,66,59,59,97,97,98,98,20.021,20.021,22.275,22.275,93.999,0,0,0,0,0,20,1,0,0,0,26,21,14,0,20,7,FALSE,0,TRUE
1.638388,0.028,0.026,0,0,25.967,19,17,0,4000000,70,69,60,60,97,97,98,98,20.005,20.005,22.257,22.257,97.908,0,0,0,0,0,20,1,0,0,0,26,21,14,0,20,7,FALSE,0,TRUE
2.137039,0.034,0.032,0,0,25.964,19,17,0,4000000,70,70,61,61,96,96,98,98,19.991,19.99,22.241,22.241,103.905,0,0,0,0,0,20,1,0,0,0,26,21,14,0,20,7,FALSE,0,TRUE
2.6426203,0.042,0.04,0,0,25.958,19,17,0,4000000,71,71,62,62,96,96,97,97,19.976,19.975,22.224,22.224,112.075,0,0,0,0,0,20,1,0,0,0,26,21,14,0,20,7,FALSE,0,TRUE
3.1411762,0.066,0.065,0,0,25.951,19,17,0,4000000,79,79,63,63,96,96,97,97,19.965,19.963,22.208,22.208,122.721,0,0,0,0,0,20,1,0,0,0,26,21,14,0,20,7,FALSE,0,TRUE
3.63711,0.086,0.084,0,0,25.942,19,17,0,3999997.5,79,79,64,64,96,96,97,97,19.955,19.954,22.193,22.193,135.827,0,0,0,0,0,20,1,0,0,0,26,21,14,0,20,7,FALSE,0,TRUE
4.1420712,0.138,0.138,0,0,25.931,19,17,0,3999949.2,92,93,65,65,95,95,97,97,19.948,19.947,22.178,22.178,151.669,0,0,0,0,0,20,1,0,0,0,26,21,14,0,20,7,FALSE,0,TRUE
4.6435966,0.202,0.202,0,0,25.919,19,17,0,3999388,91,91,65,65,95,95,96,96,19.948,19.947,22.164,22.164,170.27,0,0,0,666,0,20,1,0,0,0,26,21,14,0,20,7,FALSE,0,TRUE
5.1414356,0.215,0.214,0,0,25.906,19,17,0,3995928.8,76,76,66,66,95,95,96,96,19.939,19.938,22.15,22.15,191.623,0,0,0,666,0,20,1,0,0,0,26,21,14,0,20,7,FALSE,0,TRUE
5.640229,0.229,0.229,0,0,25.893,19,17,0,3991171,72,72,66,66,95,95,96,96,19.927,19.926,22.137,22.136,215.772,0,0,0,267,0,20,1,0,0,0,26,21,14,0,20,7,FALSE,0,TRUE
6.143089,0.24,0.24,0,0,25.88,19,17,0,3990586.8,70,70,66,66,95,95,96,96,19.914,19.913,22.123,22.123,242.323,0,0,0,267,0,20,1,0,0,0,26,21,14,0,20,7,FALSE,0,TRUE
6.6471496,0.25,0.25,0,0,25.866,19,17,0,3983669.8,69,69,67,67,95,95,95,95,19.9,19.899,22.11,22.11,271.119,0,0,0,200,5650,20,1,0,0,0,26,21,14,0,20,7,FALSE,0,TRUE
7.14434,0.259,0.259,0,0,25.853,19,17,0,3981360.8,69,69,67,67,94,94,95,95,19.886,19.885,22.097,22.097,301.95,0,0,0,200,5650,20,1,0,0,0,26,21,14,0,20,7,FALSE,0,TRUE
7.645303,0.267,0.267,0,0,25.84,19,17,0,3972825,69,69,67,67,94,94,95,95,19.873,19.872,22.084,22.084,334.438,0,0,0,200,3983,20,1,0,0,0,26,21,14,0,20,7,FALSE,0,TRUE
8.1434,0.275,0.275,0,0,25.826,19,17,0,3964185,69,69,67,67,94,94,95,95,19.859,19.858,22.072,22.071,368.563,0,0,0,217,3983,20,1,0,0,0,26,21,14,0,20,7,FALSE,0,TRUE
8.642745,0.283,0.283,0,0,25.813,19,17,0,3960945.8,69,69,67,68,94,94,95,95,19.845,19.844,22.059,22.059,404.053,0,0,0,217,3067,20,1,0,0,0,26,21,14,0,20,7,FALSE,0,TRUE
9.142187,0.29,0.289,0,0,25.799,19,17,0,3952305.8,69,69,68,68,93,93,94,94,19.832,19.831,22.047,22.047,440.698,0,0,0,217,2700,20,1,0,0,0,26,21,14,0,20,7,FALSE,0,TRUE
9.648265,0.296,0.297,0.001,0,25.786,19,17,0,3943665.8,69,70,68,68,93,93,94,94,19.819,19.818,22.034,22.035,478.483,0,0,0,217,2500,20,1,0,0,0,26,21,14,0,20,7,FALSE,0,TRUE
10.145329,0.303,0.304,0.001,0,25.772,19,17,0,3935025.8,69,69,68,68,93,93,94,94,19.806,19.805,22.022,22.023,517.297,0,0,0,217,2500,20,1,0,0,0,26,21,14,0,20,7,FALSE,0,TRUE
10.644356,0.309,0.311,0.001,0,25.758,19,17,0,3926454,69,70,68,68,93,93,94,94,19.793,19.792,22.01,22.011,557.025,0,0,0,234,2500,20,1,0,0,0,26,21,14,0,20,7,FALSE,0,TRUE
